Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
CO,LLCOF03000,SAN LUIS VALLEY FO,04567,BIEDELL,Y,,"2,319",AMP IMPLEMENTED,03/27/1995,IMPROVE CATEGORY,0505113,172,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,04568,EAST CARNERO CREEK,Y,,"6,221",AMP IMPLEMENTED,03/27/1995,IMPROVE CATEGORY,0505058,327,268,0
CO,LLCOF03000,SAN LUIS VALLEY FO,04572,SOUTH CARNERO,Y,,"2,565",AMP IMPLEMENTED,05/04/1983,IMPROVE CATEGORY,0505058,147,71,0
CO,LLCOF03000,SAN LUIS VALLEY FO,04573,LAGARITA CREEK,Y,,170,AMP IMPLEMENTED,05/03/2001,IMPROVE CATEGORY,0500243,104,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,04574,RIO GRANDE CANAL,Y,,"4,360",AMP IMPLEMENTED,05/04/1983,IMPROVE CATEGORY,0505058,225,75,0
CO,LLCOF03000,SAN LUIS VALLEY FO,04576,SPRING CREEK IND.,Y,,99,,,CUSTODIAL CATEGORY,0503706,15,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,04577,HELLGATE,Y,,351,AMP IMPLEMENTED,05/04/1983,CUSTODIAL CATEGORY,0505058,7,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14102,LAKES,Y,,"2,160",AMP IMPLEMENTED,10/01/2012,MAINTAIN CATEGORY,0505134,35,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14103,DRY LAKES,Y,,"3,680",AMP IMPLEMENTED,10/01/2012,MAINTAIN CATEGORY,0505134,104,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14107,FOOTHILLS,Y,,"4,700",AMP IMPLEMENTED,05/01/1979,IMPROVE CATEGORY,0505056,350,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14108,DOW PASTURE,Y,,480,CMP IMPLEMENTED,07/13/1999,CUSTODIAL CATEGORY,0505056,15,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14109,PHIFFER PASTURE,Y,,160,CMP IMPLEMENTED,07/13/1999,CUSTODIAL CATEGORY,0505056,5,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14112,CROW PASTURE,Y,,960,,,CUSTODIAL CATEGORY,,,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14113,BLANCA WHA,Y,,"4,680",AMP IMPLEMENTED,11/18/1978,MAINTAIN CATEGORY,0505134,257,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14115,CALDWELL PASTURE,Y,,200,,,CUSTODIAL CATEGORY,0505120,11,34,
CO,LLCOF03000,SAN LUIS VALLEY FO,14116,COTTONWOOD,Y,,"3,230",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,0504870,217,512,
CO,LLCOF03000,SAN LUIS VALLEY FO,14117,TOBIN CREEK,Y,,"6,128",AMP IMPLEMENTED,10/01/1980,IMPROVE CATEGORY,0505003,139,194,
CO,LLCOF03000,SAN LUIS VALLEY FO,14120,PINON,Y,,"3,145",AMP IMPLEMENTED,10/01/2012,MAINTAIN CATEGORY,0505134,125,83,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14122,WINDMILL,Y,,"2,481",AMP IMPLEMENTED,10/01/2012,MAINTAIN CATEGORY,0505134,99,70,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14202,ALAMOSA RIVER,Y,,760,,,CUSTODIAL CATEGORY,0505094,40,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14206,POSO CREEK,Y,,510,,,CUSTODIAL CATEGORY,0505088,38,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14207,CAPULIN,Y,,"8,150",AMP IMPLEMENTED,02/28/1999,IMPROVE CATEGORY,0504527,742,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14209,ARROYO,Y,,"1,920",,,IMPROVE CATEGORY,0505088,178,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14212,CISCOM FLAT,Y,,"3,680",AMP IMPLEMENTED,10/01/1967,IMPROVE CATEGORY,0505025,191,138,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14213,GARAMBUYO,Y,,"7,698",,,IMPROVE CATEGORY,0504746,584,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14214,TRUJILLO,Y,,"5,168",AMP IMPLEMENTED,02/28/1999,IMPROVE CATEGORY,0505038,425,116,
CO,LLCOF03000,SAN LUIS VALLEY FO,14217,LAJARA CANYON,Y,,560,,,CUSTODIAL CATEGORY,0503993,32,6,
CO,LLCOF03000,SAN LUIS VALLEY FO,14219,ROMERO CANYON,Y,,"1,761",AMP IMPLEMENTED,07/01/1981,IMPROVE CATEGORY,0505037,125,214,
CO,LLCOF03000,SAN LUIS VALLEY FO,14224,POSO,Y,,"5,144",AMP IMPLEMENTED,10/01/1980,IMPROVE CATEGORY,0500131,200,115,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14225,MOGOTE FLAT,Y,,"1,977",AMP IMPLEMENTED,06/01/1981,IMPROVE CATEGORY,0505065,206,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14303,SCHRADER CRK.,Y,,640,,,CUSTODIAL CATEGORY,0505055,42,11,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14304,BOWEN,Y,,480,AMP IMPLEMENTED,09/01/1978,MAINTAIN CATEGORY,0505069,21,65,
CO,LLCOF03000,SAN LUIS VALLEY FO,14305,SANDERSON,Y,,510,AMP IMPLEMENTED,06/01/1979,MAINTAIN CATEGORY,0505035,38,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14309,COUNTY LINE,Y,,200,,,CUSTODIAL CATEGORY,0505057,20,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14310,INDIAN HEAD,Y,,400,,,CUSTODIAL CATEGORY,0505057,18,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14316,SAN ISABEL,Y,,820,,,IMPROVE CATEGORY,0501938,139,0,
CO,LLCOF03000,SAN LUIS VALLEY FO,14317,RITO ALTO,Y,,740,,,CUSTODIAL CATEGORY,0505108,45,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14320,OX BOW,Y,,82,,,CUSTODIAL CATEGORY,0505110,8,45,
CO,LLCOF03000,SAN LUIS VALLEY FO,14402,PUP PEAK,Y,,"5,002",AMP IMPLEMENTED,10/01/1980,IMPROVE CATEGORY,0505038,779,17,
CO,LLCOF03000,SAN LUIS VALLEY FO,14403,NICOMODES,Y,,"2,240",,,IMPROVE CATEGORY,0505057,200,,
CO,LLCOF03000,SAN LUIS VALLEY FO,14404,REFUGE,Y,,"1,080",,,IMPROVE CATEGORY,0505057,108,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14405,RATON CREEK,Y,,"3,940",,,IMPROVE CATEGORY,0503852,178,112,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14406,BISHOP ROCK,Y,,"12,171",AMP IMPLEMENTED,05/05/2009,IMPROVE CATEGORY,0504972,"1,147","1,853",0
CO,LLCOF03000,SAN LUIS VALLEY FO,14410,TRIANGLE,Y,,"5,675",AMP IMPLEMENTED,11/01/1979,IMPROVE CATEGORY,0505114,409,134,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14501,PONCHA PASS-WEST,Y,,"1,925",AMP IMPLEMENTED,06/01/1979,IMPROVE CATEGORY,0500019,375,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14520,SILVER CREEK F. R.,Y,,80,,,CUSTODIAL CATEGORY,0500244,8,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14522,STEEL CANYON,Y,,"4,472",,,IMPROVE CATEGORY,0500188,203,97,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14533,COPPER BUTTE,Y,,"4,830",AMP IMPLEMENTED,11/02/2015,IMPROVE CATEGORY,0504743,445,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14545,CROSS CREEK,Y,,"6,637",AMP IMPLEMENTED,10/21/2015,IMPROVE CATEGORY,0503841,260,411,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14545,CROSS CREEK,Y,,"6,637",AMP IMPLEMENTED,10/21/2015,IMPROVE CATEGORY,0505118,2,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,14552,HAT SPRINGS,Y,,"5,069",AMP IMPLEMENTED,10/01/1981,IMPROVE CATEGORY,0505019,305,0,
CO,LLCOF03000,SAN LUIS VALLEY FO,14554,ROB RANCH,Y,,"1,537",AMP IMPLEMENTED,12/09/2008,IMPROVE CATEGORY,0503697,113,0,
CO,LLCOF03000,SAN LUIS VALLEY FO,14555,MESA,Y,,396,AMP IMPLEMENTED,12/09/2008,CUSTODIAL CATEGORY,0503697,20,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24222,LITTLE MOGOTES,Y,,"13,803",AMP IMPLEMENTED,10/01/1980,IMPROVE CATEGORY,0505095,202,56,
CO,LLCOF03000,SAN LUIS VALLEY FO,24222,LITTLE MOGOTES,Y,,"13,803",AMP IMPLEMENTED,10/01/1980,IMPROVE CATEGORY,0505115,"1,202",102,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24502,WEST CLOVER CREEK,Y,,170,AMP IMPLEMENTED,08/01/1981,IMPROVE CATEGORY,0504438,45,30,
CO,LLCOF03000,SAN LUIS VALLEY FO,24503,CLOVER CREEK,Y,,82,AMP IMPLEMENTED,11/18/2015,CUSTODIAL CATEGORY,0500019,7,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24504,ROUND HILL,Y,,267,,,CUSTODIAL CATEGORY,0505083,12,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24505,PONCHA PASS EAST,Y,,"11,931",AMP IMPLEMENTED,06/01/1970,IMPROVE CATEGORY,0501938,"2,249",143,
CO,LLCOF03000,SAN LUIS VALLEY FO,24507,SAN LUIS CREEK #1,Y,,10,AMP IMPLEMENTED,11/18/2015,CUSTODIAL CATEGORY,0500019,6,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24508,ALDER/SPRING CREEK,Y,,"1,349",AMP IMPLEMENTED,11/02/2015,CUSTODIAL CATEGORY,0503970,113,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24510,TURQUOISE GULCH,Y,,"3,806",AMP IMPLEMENTED,06/01/1971,IMPROVE CATEGORY,0504975,559,,
CO,LLCOF03000,SAN LUIS VALLEY FO,24511,SAN LUIS CREEK #2,Y,,155,AMP IMPLEMENTED,11/18/2015,CUSTODIAL CATEGORY,0500019,13,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24512,CODY,Y,,560,AMP IMPLEMENTED,11/18/2015,IMPROVE CATEGORY,0505060,40,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24513,KELLY CREEK,Y,,"6,699",AMP IMPLEMENTED,06/01/1975,IMPROVE CATEGORY,0500188,199,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24513,KELLY CREEK,Y,,"6,699",AMP IMPLEMENTED,06/01/1975,IMPROVE CATEGORY,0500244,517,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24514,KERBER CREEK,Y,,"3,860",AMP IMPLEMENTED,12/03/2015,IMPROVE CATEGORY,0504870,210,200,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24516,SOUTH KERBER CREEK,Y,,170,,,CUSTODIAL CATEGORY,0504870,12,0,
CO,LLCOF03000,SAN LUIS VALLEY FO,24517,NOLAND GULCH,Y,,"7,650",AMP IMPLEMENTED,06/01/1976,IMPROVE CATEGORY,0505042,541,31,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24518,NYE,Y,,"1,463",AMP IMPLEMENTED,09/30/2005,MAINTAIN CATEGORY,0505044,76,149,
CO,LLCOF03000,SAN LUIS VALLEY FO,24519,SAN LUIS CREEK,Y,,"2,740",AMP IMPLEMENTED,08/27/1975,IMPROVE CATEGORY,0505137,263,67,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24521,PINEY CREEK,Y,,"2,660",AMP IMPLEMENTED,11/18/2015,IMPROVE CATEGORY,0505135,180,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24524,MIRAGE,Y,,"2,275",AMP IMPLEMENTED,11/09/2015,IMPROVE CATEGORY,0500070,191,234,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24527,VALLEY VIEW HOT SPNG,Y,,"4,927",AMP IMPLEMENTED,06/01/1968,IMPROVE CATEGORY,0504872,217,54,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24527,VALLEY VIEW HOT SPNG,Y,,"4,927",AMP IMPLEMENTED,06/01/1968,IMPROVE CATEGORY,0505132,215,54,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24530,COTTON CREEK,Y,,"3,880",AMP IMPLEMENTED,06/01/1980,IMPROVE CATEGORY,0501938,313,0,
CO,LLCOF03000,SAN LUIS VALLEY FO,24531,STONEHOUSE,Y,,"3,869",AMP IMPLEMENTED,09/30/2005,IMPROVE CATEGORY,0505044,281,244,
CO,LLCOF03000,SAN LUIS VALLEY FO,24532,CROW,Y,,"2,143",,,IMPROVE CATEGORY,0505017,203,,
CO,LLCOF03000,SAN LUIS VALLEY FO,24534,MCINTYRE GULCH,Y,,"4,408",AMP IMPLEMENTED,09/01/1980,IMPROVE CATEGORY,0505020,132,348,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24536,FINDLEY GULCH,Y,,"11,345",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,0504870,75,188,
CO,LLCOF03000,SAN LUIS VALLEY FO,24536,FINDLEY GULCH,Y,,"11,345",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,0505133,412,318,
CO,LLCOF03000,SAN LUIS VALLEY FO,24540,DRY GULCH,Y,,"4,261",AMP IMPLEMENTED,03/28/1980,IMPROVE CATEGORY,0505006,303,,
CO,LLCOF03000,SAN LUIS VALLEY FO,24541,POISON GULCH,Y,,"12,898",AMP IMPLEMENTED,11/08/1988,IMPROVE CATEGORY,0505118,394,340,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24542,TUTTLE CREEK,Y,,"1,200",AMP IMPLEMENTED,06/01/1965,IMPROVE CATEGORY,0504870,48,150,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24544,INDIAN CREEK,N,CLOSED - LUP DECISION,168,,,CUSTODIAL CATEGORY,,,,
CO,LLCOF03000,SAN LUIS VALLEY FO,24546,TRICKLE MTN,Y,,"19,279",AMP IMPLEMENTED,09/01/1979,IMPROVE CATEGORY,0505006,712,423,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24547,SHEEP CREEK,Y,,"2,031",AMP IMPLEMENTED,09/01/1979,IMPROVE CATEGORY,0505006,202,106,
CO,LLCOF03000,SAN LUIS VALLEY FO,24548,TAYLOR CANYON,Y,,"2,902",AMP IMPLEMENTED,10/01/1981,IMPROVE CATEGORY,0505033,245,125,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24549,MEADOW FENCED F.R.,Y,,97,AMP IMPLEMENTED,07/23/1999,CUSTODIAL CATEGORY,0505019,24,,
CO,LLCOF03000,SAN LUIS VALLEY FO,24550,RABBIT CANYON,Y,,"3,865",AMP IMPLEMENTED,11/01/1981,IMPROVE CATEGORY,0503706,290,0,0
CO,LLCOF03000,SAN LUIS VALLEY FO,24551,SAGUACHE PARK,Y,,"1,920",AMP IMPLEMENTED,06/01/1964,IMPROVE CATEGORY,0505105,119,,
CO,LLCOF03000,SAN LUIS VALLEY FO,24553,FLICKINGER IND. F.R.,Y,,240,AMP IMPLEMENTED,09/01/1979,CUSTODIAL CATEGORY,0505006,23,,
CO,LLCON01000,LITTLE SNAKE FO,00014,ROUND MOUNTAIN,Y,,"1,429",AMP IMPLEMENTED,08/06/2010,MAINTAIN CATEGORY,0501246,373,0,0
CO,LLCON01000,LITTLE SNAKE FO,02686,BULL HILL,Y,,40,,,CUSTODIAL CATEGORY,,,,
CO,LLCON01000,LITTLE SNAKE FO,02824,COW CREEK DIVIDE,Y,,247,,,CUSTODIAL CATEGORY,0502945,41,0,
CO,LLCON01000,LITTLE SNAKE FO,02825,EMERALD MOUNTAIN,Y,,"3,899",,,CUSTODIAL CATEGORY,0502921,400,0,
CO,LLCON01000,LITTLE SNAKE FO,02840,BUTLER CREEK,Y,,650,,,CUSTODIAL CATEGORY,0502929,118,0,
CO,LLCON01000,LITTLE SNAKE FO,03201,ADOBE SPRINGS,Y,,969,AMP IMPLEMENTED,03/01/2013,IMPROVE CATEGORY,0503678,122,0,0
CO,LLCON01000,LITTLE SNAKE FO,03330,LOWER HOUSEL GULCH,Y,,"1,503",,,IMPROVE CATEGORY,0502941,193,0,0
CO,LLCON01000,LITTLE SNAKE FO,03397,SEC 28,Y,,40,,,CUSTODIAL CATEGORY,0501271,12,0,0
CO,LLCON01000,LITTLE SNAKE FO,03566,STEAMBOAT ROCK,Y,,"1,128",,,CUSTODIAL CATEGORY,0504789,44,0,0
CO,LLCON01000,LITTLE SNAKE FO,04001,W BEELER GULCH,Y,,145,,,CUSTODIAL CATEGORY,,,,
CO,LLCON01000,LITTLE SNAKE FO,04002,THREE FORKS,Y,,"11,777",,,CUSTODIAL CATEGORY,0504780,"2,627",0,0
CO,LLCON01000,LITTLE SNAKE FO,04013,SOUTH TWIN BUTTES,Y,,638,,,CUSTODIAL CATEGORY,0501282,81,0,
CO,LLCON01000,LITTLE SNAKE FO,04014,TWIN BUTTES,Y,,287,,,CUSTODIAL CATEGORY,0501282,47,0,
CO,LLCON01000,LITTLE SNAKE FO,04018,WEST SQUAW MTN,Y,,"1,280",,,MAINTAIN CATEGORY,0501259,210,0,
CO,LLCON01000,LITTLE SNAKE FO,04019,NORTH YAHOO MTN,Y,,"1,303",,,IMPROVE CATEGORY,0501253,274,0,
CO,LLCON01000,LITTLE SNAKE FO,04020,YAHOO MOUNTAIN,Y,,"1,696",,,IMPROVE CATEGORY,0501282,396,0,
CO,LLCON01000,LITTLE SNAKE FO,04021,SOUTH YAHOO MTN,Y,,320,,,CUSTODIAL CATEGORY,0501259,46,0,
CO,LLCON01000,LITTLE SNAKE FO,04022,LONG MTN SEC 15,Y,,667,,,CUSTODIAL CATEGORY,0504954,210,0,0
CO,LLCON01000,LITTLE SNAKE FO,04023,UPPER FLY CREEK,Y,,"1,146",,,IMPROVE CATEGORY,0501154,213,0,0
CO,LLCON01000,LITTLE SNAKE FO,04024,LOWER FLY CREEK,Y,,490,,,CUSTODIAL CATEGORY,0501154,98,0,
CO,LLCON01000,LITTLE SNAKE FO,04025,GOV'T CORRAL CREEK,Y,,488,,,CUSTODIAL CATEGORY,0504029,148,0,0
CO,LLCON01000,LITTLE SNAKE FO,04027,LAKE CREEK,Y,,125,,,CUSTODIAL CATEGORY,0501179,39,,
CO,LLCON01000,LITTLE SNAKE FO,04028,WEST LONG MOUNTAIN,Y,,974,,,CUSTODIAL CATEGORY,0501179,204,,
CO,LLCON01000,LITTLE SNAKE FO,04029,BIBLE BACK MOUNTAIN,Y,,"2,465",,,IMPROVE CATEGORY,0501154,494,0,
CO,LLCON01000,LITTLE SNAKE FO,04030,LOWER SLATER CREEK,Y,,595,,,CUSTODIAL CATEGORY,0501266,100,0,
CO,LLCON01000,LITTLE SNAKE FO,04031,JACK RABBIT CREEK,Y,,"1,074",,,CUSTODIAL CATEGORY,0503944,140,0,
CO,LLCON01000,LITTLE SNAKE FO,04032,7308 PEAK,Y,,561,,,CUSTODIAL CATEGORY,0504233,129,60,
CO,LLCON01000,LITTLE SNAKE FO,04033,FIRST CREEK,Y,,"1,386",,,CUSTODIAL CATEGORY,0501179,277,,
CO,LLCON01000,LITTLE SNAKE FO,04034,FAN ROCK,Y,,408,,,CUSTODIAL CATEGORY,0501154,76,,
CO,LLCON01000,LITTLE SNAKE FO,04036,UPPER PUTT CREEK,Y,,"1,304",,,IMPROVE CATEGORY,0501269,150,0,0
CO,LLCON01000,LITTLE SNAKE FO,04037,N SERVICEBERRY MTN,Y,,491,,,CUSTODIAL CATEGORY,0501154,70,0,
CO,LLCON01000,LITTLE SNAKE FO,04038,LOWER WILLOW CREEK,Y,,112,,,CUSTODIAL CATEGORY,0501235,20,0,
CO,LLCON01000,LITTLE SNAKE FO,04039,SERVICEBERRY MTN,Y,,"4,447",,,IMPROVE CATEGORY,0501269,530,0,0
CO,LLCON01000,LITTLE SNAKE FO,04043,WEST BLACK MTN,Y,,304,AMP IMPLEMENTED,08/06/2010,CUSTODIAL CATEGORY,0504420,70,0,0
CO,LLCON01000,LITTLE SNAKE FO,04044,N FORK FORTIFICATION,Y,,40,,,CUSTODIAL CATEGORY,0501288,7,0,
CO,LLCON01000,LITTLE SNAKE FO,04046,GRAVEL PIT,Y,,360,,,CUSTODIAL CATEGORY,0501288,72,0,
CO,LLCON01000,LITTLE SNAKE FO,04047,CUTOFF GULCH,Y,,240,,,MAINTAIN CATEGORY,0501248,30,,
CO,LLCON01000,LITTLE SNAKE FO,04048,ALKALI DRAW,Y,,248,,,CUSTODIAL CATEGORY,0501160,44,0,12
CO,LLCON01000,LITTLE SNAKE FO,04049,LUCAS HILL,Y,,"1,878",,,IMPROVE CATEGORY,0501289,277,0,
CO,LLCON01000,LITTLE SNAKE FO,04050,HAT HILL,Y,,801,,,CUSTODIAL CATEGORY,0504587,120,0,0
CO,LLCON01000,LITTLE SNAKE FO,04051,NORTH MUD SPRING,Y,,"3,309",,,MAINTAIN CATEGORY,0501239,364,0,0
CO,LLCON01000,LITTLE SNAKE FO,04052,SOUTH MUD SPRING,Y,,550,AMP IMPLEMENTED,10/05/2001,IMPROVE CATEGORY,0504947,204,0,0
CO,LLCON01000,LITTLE SNAKE FO,04053,MIDDLE BORD GULCH,Y,,556,,,CUSTODIAL CATEGORY,0501239,93,0,0
CO,LLCON01000,LITTLE SNAKE FO,04054,SUGARLOAF BASIN 15,Y,,281,,,CUSTODIAL CATEGORY,0501230,21,0,
CO,LLCON01000,LITTLE SNAKE FO,04055,SUGARLOAF PEAK,Y,,669,,,CUSTODIAL CATEGORY,0504787,73,0,0
CO,LLCON01000,LITTLE SNAKE FO,04056,COAL BANK DRAW,Y,,251,,,CUSTODIAL CATEGORY,0501175,43,0,
CO,LLCON01000,LITTLE SNAKE FO,04057,LOWER BORD GL SEC 15,Y,,"2,549",,,IMPROVE CATEGORY,0504787,240,0,0
CO,LLCON01000,LITTLE SNAKE FO,04058,EAST BORD GULCH,Y,,"1,686",AMP IMPLEMENTED,07/02/2008,IMPROVE CATEGORY,0500204,152,0,0
CO,LLCON01000,LITTLE SNAKE FO,04059,NORTH FORK BIG GULCH,Y,,"1,514",,,IMPROVE CATEGORY,0501273,263,0,
CO,LLCON01000,LITTLE SNAKE FO,04060,COUNTY RD # 7,Y,,417,,,CUSTODIAL CATEGORY,0501245,58,0,
CO,LLCON01000,LITTLE SNAKE FO,04063,RIMROCK YAMPA,Y,,"1,275",,,CUSTODIAL CATEGORY,0501183,166,,
CO,LLCON01000,LITTLE SNAKE FO,04065,HORSE GULCH SEC 15,Y,,"10,200",,,IMPROVE CATEGORY,0504898,"1,205",0,0
CO,LLCON01000,LITTLE SNAKE FO,04066,WEST BIG BOTTOM,Y,,170,,,CUSTODIAL CATEGORY,0504994,24,0,0
CO,LLCON01000,LITTLE SNAKE FO,04067,SOUTH BIG BOTTOM,Y,,40,,,CUSTODIAL CATEGORY,0501223,4,0,
CO,LLCON01000,LITTLE SNAKE FO,04068,NORTH BIG BOTTOM,Y,,40,,,CUSTODIAL CATEGORY,0501181,6,0,
CO,LLCON01000,LITTLE SNAKE FO,04069,SAND SPRINGS,Y,,103,,,CUSTODIAL CATEGORY,0503995,15,0,0
CO,LLCON01000,LITTLE SNAKE FO,04070,LOWER BIG GULCH,Y,,646,,,CUSTODIAL CATEGORY,0501273,92,0,
CO,LLCON01000,LITTLE SNAKE FO,04071,EAST SIDE NORTH FORK,Y,,720,,,CUSTODIAL CATEGORY,0501247,18,0,
CO,LLCON01000,LITTLE SNAKE FO,04072,WEST COUNTY RD # 7,Y,,742,,,CUSTODIAL CATEGORY,0501239,86,0,0
CO,LLCON01000,LITTLE SNAKE FO,04073,EAST COUNTY RD #7,Y,,531,,,CUSTODIAL CATEGORY,0504857,80,,
CO,LLCON01000,LITTLE SNAKE FO,04074,PROSPECT,Y,,635,AMP IMPLEMENTED,12/05/2001,CUSTODIAL CATEGORY,0504947,90,0,0
CO,LLCON01000,LITTLE SNAKE FO,04075,LU #23,Y,,165,,,CUSTODIAL CATEGORY,0504785,20,0,
CO,LLCON01000,LITTLE SNAKE FO,04076,UPPER COTTONWOOD,Y,,957,,,CUSTODIAL CATEGORY,0504082,274,0,0
CO,LLCON01000,LITTLE SNAKE FO,04077,NORTH CEDAR MOUNTAIN,Y,,571,,,CUSTODIAL CATEGORY,0500242,103,0,
CO,LLCON01000,LITTLE SNAKE FO,04078,SOUTH CEDAR MOUNTAIN,Y,,360,,,CUSTODIAL CATEGORY,0503998,22,0,0
CO,LLCON01000,LITTLE SNAKE FO,04078,SOUTH CEDAR MOUNTAIN,Y,,360,,,CUSTODIAL CATEGORY,0504795,22,0,0
CO,LLCON01000,LITTLE SNAKE FO,04079,NORTH SAND SPRINGS,Y,,57,,,CUSTODIAL CATEGORY,0503173,9,0,0
CO,LLCON01000,LITTLE SNAKE FO,04080,BOONE GULCH,Y,,120,,,CUSTODIAL CATEGORY,0501112,15,,
CO,LLCON01000,LITTLE SNAKE FO,04081,COON GULCH,Y,,78,,,CUSTODIAL CATEGORY,0501173,14,0,0
CO,LLCON01000,LITTLE SNAKE FO,04082,N COON GL SEC 15,Y,,40,,,CUSTODIAL CATEGORY,0501193,28,0,
CO,LLCON01000,LITTLE SNAKE FO,04083,LOWER COTTONWOOD,Y,,727,AMP IMPLEMENTED,10/05/2001,CUSTODIAL CATEGORY,0504947,141,0,0
CO,LLCON01000,LITTLE SNAKE FO,04084,HAYDEN CUTOFF DRAW,Y,,160,,,CUSTODIAL CATEGORY,0501286,36,0,0
CO,LLCON01000,LITTLE SNAKE FO,04085,WYMORE GULCH,Y,,322,,,CUSTODIAL CATEGORY,0501999,40,0,
CO,LLCON01000,LITTLE SNAKE FO,04086,SOUTH COLE GULCH,Y,,40,,,CUSTODIAL CATEGORY,0501213,7,0,
CO,LLCON01000,LITTLE SNAKE FO,04087,NORTH COLE GULCH,Y,,40,,,CUSTODIAL CATEGORY,0501184,5,,
CO,LLCON01000,LITTLE SNAKE FO,04088,LOWER LITTLE BEAR,Y,,296,,,CUSTODIAL CATEGORY,0504001,58,0,0
CO,LLCON01000,LITTLE SNAKE FO,04089,EAST CEDAR HILL,Y,,101,,,CUSTODIAL CATEGORY,0501204,21,0,0
CO,LLCON01000,LITTLE SNAKE FO,04090,UPPER LITTLE BEAR,Y,,158,,,CUSTODIAL CATEGORY,0501287,49,0,
CO,LLCON01000,LITTLE SNAKE FO,04091,EAST UTE GULCH,Y,,"1,897",AMP IMPLEMENTED,10/05/2001,IMPROVE CATEGORY,0504947,261,0,0
CO,LLCON01000,LITTLE SNAKE FO,04092,LOWER ELKHEAD CREEK,Y,,76,,,CUSTODIAL CATEGORY,0502884,10,0,
CO,LLCON01000,LITTLE SNAKE FO,04093,N FORK ELKHEAD CRK,Y,,"1,490",,,CUSTODIAL CATEGORY,0501239,28,0,0
CO,LLCON01000,LITTLE SNAKE FO,04095,UPPER CALF CREEK,Y,,446,,,CUSTODIAL CATEGORY,0501309,62,0,0
CO,LLCON01000,LITTLE SNAKE FO,04096,DRY FORK,Y,,199,,,CUSTODIAL CATEGORY,,,,
