Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
OR,LLORB05000,THREE RIVERS RA,00010,MALHEUR LAKE,Y,,757,,,CUSTODIAL CATEGORY,3602321,49,0,
OR,LLORB05000,THREE RIVERS RA,00040,EAST VICKERS FFR,Y,,974,,,CUSTODIAL CATEGORY,3601525,79,0,
OR,LLORB05000,THREE RIVERS RA,00046,EAST WAGONTIRE FFR,Y,,"6,794",,,CUSTODIAL CATEGORY,3602830,505,0,0
OR,LLORB05000,THREE RIVERS RA,02246,CAMP CURRY  FFR,Y,,74,,,CUSTODIAL CATEGORY,3602818,8,0,
OR,LLORB05000,THREE RIVERS RA,02249,HAMILTON FFR,Y,,199,,,CUSTODIAL CATEGORY,3602290,20,0,
OR,LLORB05000,THREE RIVERS RA,02252,DIETRICH FIELD FFR,Y,,284,,,CUSTODIAL CATEGORY,3600207,7,0,0
OR,LLORB05000,THREE RIVERS RA,02425,PURDY FFR,Y,,97,,,CUSTODIAL CATEGORY,,,,
OR,LLORB05000,THREE RIVERS RA,02922,THISSEL FFR,Y,,545,AMP IMPLEMENTED,01/07/1993,CUSTODIAL CATEGORY,3602514,68,3,0
OR,LLORB05000,THREE RIVERS RA,04096,HI DESERT,Y,,400,,,CUSTODIAL CATEGORY,3602094,80,,
OR,LLORB05000,THREE RIVERS RA,04097,TROUT CREEK,Y,,"2,815",AMP IMPLEMENTED,10/01/1991,IMPROVE CATEGORY,3601957,100,0,0
OR,LLORB05000,THREE RIVERS RA,04097,TROUT CREEK,Y,,"2,815",AMP IMPLEMENTED,10/01/1991,IMPROVE CATEGORY,3602484,320,0,
OR,LLORB05000,THREE RIVERS RA,04098,EAST CREEK-PINE HILL,Y,,"1,840",AMP IMPLEMENTED,10/01/1991,MAINTAIN CATEGORY,3602484,374,,
OR,LLORB05000,THREE RIVERS RA,04126,ABRAHAMS DRAW,Y,,40,,,CUSTODIAL CATEGORY,3602454,8,0,
OR,LLORB05000,THREE RIVERS RA,04138,WHITE,Y,,81,,,CUSTODIAL CATEGORY,3602133,10,0,
OR,LLORB05000,THREE RIVERS RA,04143,SILVIES,Y,,"10,507",,,IMPROVE CATEGORY,3601597,"2,500",,
OR,LLORB05000,THREE RIVERS RA,05003,MALHEUR SLOUGH,Y,,80,,,CUSTODIAL CATEGORY,,,,
OR,LLORB05000,THREE RIVERS RA,05101,DEVINE RIDGE,Y,,"8,662",AMP IMPLEMENTED,04/01/1969,MAINTAIN CATEGORY,3602275,493,0,
OR,LLORB05000,THREE RIVERS RA,05101,DEVINE RIDGE,Y,,"8,662",AMP IMPLEMENTED,04/01/1969,MAINTAIN CATEGORY,3602343,204,0,
OR,LLORB05000,THREE RIVERS RA,05101,DEVINE RIDGE,Y,,"8,662",AMP IMPLEMENTED,04/01/1969,MAINTAIN CATEGORY,3602352,610,0,
OR,LLORB05000,THREE RIVERS RA,05102,PRATHER CREEK,Y,,988,AMP IMPLEMENTED,01/01/1983,MAINTAIN CATEGORY,3602343,41,13,
OR,LLORB05000,THREE RIVERS RA,05103,LIME KILN & SEC 30,Y,,"3,303",AMP IMPLEMENTED,04/01/1970,MAINTAIN CATEGORY,3602433,224,161,
OR,LLORB05000,THREE RIVERS RA,05104,SOLDIER CREEK,Y,,"2,645",AMP IMPLEMENTED,03/01/1970,MAINTAIN CATEGORY,3601807,102,98,
OR,LLORB05000,THREE RIVERS RA,05105,CAMP HARNEY,Y,,"13,500",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602192,92,66,0
OR,LLORB05000,THREE RIVERS RA,05105,CAMP HARNEY,Y,,"13,500",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602269,215,128,
OR,LLORB05000,THREE RIVERS RA,05105,CAMP HARNEY,Y,,"13,500",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602301,639,430,
OR,LLORB05000,THREE RIVERS RA,05106,COW CREEK,Y,,"2,701",AMP IMPLEMENTED,04/01/1970,IMPROVE CATEGORY,3602323,230,0,
OR,LLORB05000,THREE RIVERS RA,05202,HUNTER,Y,,"2,443",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3600190,453,0,
OR,LLORB05000,THREE RIVERS RA,05203,CATTERSON FFR,Y,,642,,,CUSTODIAL CATEGORY,3600190,125,,
OR,LLORB05000,THREE RIVERS RA,05206,STOCKADE FFR,Y,,887,AMP IMPLEMENTED,01/01/1990,CUSTODIAL CATEGORY,3602357,63,100,
OR,LLORB05000,THREE RIVERS RA,05217,THOMPSON FFR,Y,,"1,198",,,CUSTODIAL CATEGORY,3602321,77,,
OR,LLORB05000,THREE RIVERS RA,05218,BENNETT FFR,Y,,316,,,CUSTODIAL CATEGORY,3602274,18,,
OR,LLORB05000,THREE RIVERS RA,05221,WEST DAVIES,Y,,"1,355",AMP IMPLEMENTED,10/21/1993,IMPROVE CATEGORY,3602265,143,0,0
OR,LLORB05000,THREE RIVERS RA,05223,EAST DAVIES,Y,,"3,555",AMP IMPLEMENTED,10/21/1993,IMPROVE CATEGORY,3602266,128,0,0
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3600067,69,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3600204,101,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3601941,348,0,0
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3601973,178,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602253,21,0,0
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602254,163,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602270,21,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602271,13,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602278,126,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602279,121,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602289,186,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602302,223,0,
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602326,35,0,0
OR,LLORB05000,THREE RIVERS RA,05300,ALKALI,Y,,"7,907",AMP IMPLEMENTED,02/01/1999,MAINTAIN CATEGORY,3602356,69,0,
OR,LLORB05000,THREE RIVERS RA,05301,PRINCETON,Y,,"13,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3601794,732,0,
OR,LLORB05000,THREE RIVERS RA,05301,PRINCETON,Y,,"13,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602205,236,0,0
OR,LLORB05000,THREE RIVERS RA,05301,PRINCETON,Y,,"13,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602318,377,,
OR,LLORB05000,THREE RIVERS RA,05301,PRINCETON,Y,,"13,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602338,"1,187",0,0
OR,LLORB05000,THREE RIVERS RA,05302,BIG BIRD,Y,,"2,529",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3601996,300,,
OR,LLORB05000,THREE RIVERS RA,05302,BIG BIRD,Y,,"2,529",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602342,118,,
OR,LLORB05000,THREE RIVERS RA,05303,DRY LAKE,Y,,"19,227",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3600190,"4,200",,
OR,LLORB05000,THREE RIVERS RA,05303,DRY LAKE,Y,,"19,227",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602280,800,,
OR,LLORB05000,THREE RIVERS RA,05305,CROWS NEST,Y,,"2,875",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3600166,800,0,0
OR,LLORB05000,THREE RIVERS RA,05306,ROCKY FORD,Y,,"4,505",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3600139,941,,
OR,LLORB05000,THREE RIVERS RA,05309,HAPPY VALLEY,Y,,"16,785",AMP IMPLEMENTED,01/01/1986,IMPROVE CATEGORY,3601943,"1,622",224,0
OR,LLORB05000,THREE RIVERS RA,05309,HAPPY VALLEY,Y,,"16,785",AMP IMPLEMENTED,01/01/1986,IMPROVE CATEGORY,3601953,485,67,0
OR,LLORB05000,THREE RIVERS RA,05310,RIDDLE MOUNTAIN,Y,,"23,335",AMP IMPLEMENTED,01/01/1983,IMPROVE CATEGORY,3602305,"3,095",291,0
OR,LLORB05000,THREE RIVERS RA,05314,BAKER FFR,Y,,26,,,CUSTODIAL CATEGORY,,,,
OR,LLORB05000,THREE RIVERS RA,05316,VIRGINIA VALLEY,Y,,"16,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3601805,783,,
OR,LLORB05000,THREE RIVERS RA,05316,VIRGINIA VALLEY,Y,,"16,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602319,"1,085",0,0
OR,LLORB05000,THREE RIVERS RA,05316,VIRGINIA VALLEY,Y,,"16,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602327,500,,
OR,LLORB05000,THREE RIVERS RA,05316,VIRGINIA VALLEY,Y,,"16,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602350,"1,277",0,
OR,LLORB05000,THREE RIVERS RA,05316,VIRGINIA VALLEY,Y,,"16,242",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602471,783,0,
OR,LLORB05000,THREE RIVERS RA,05317,HATT BUTTE,Y,,"1,288",,,CUSTODIAL CATEGORY,3601996,103,,
OR,LLORB05000,THREE RIVERS RA,05318,BLACK BUTTE,Y,,822,,,CUSTODIAL CATEGORY,,,,
OR,LLORB05000,THREE RIVERS RA,05320,KEGLER FFR,Y,,166,,,CUSTODIAL CATEGORY,3602305,16,0,
OR,LLORB05000,THREE RIVERS RA,05322,BRIGGS FFR,Y,,990,,,CUSTODIAL CATEGORY,3601996,100,,
OR,LLORB05000,THREE RIVERS RA,05323,CLEMENS FFR,Y,,906,AMP IMPLEMENTED,12/01/1980,CUSTODIAL CATEGORY,3600166,78,0,
OR,LLORB05000,THREE RIVERS RA,05324,RIDDLE FFR,Y,,518,,,CUSTODIAL CATEGORY,3602305,5,,
OR,LLORB05000,THREE RIVERS RA,05325,MARSHALL DIAMOND FFR,Y,,120,AMP IMPLEMENTED,12/01/1980,CUSTODIAL CATEGORY,3601805,40,,
OR,LLORB05000,THREE RIVERS RA,05325,MARSHALL DIAMOND FFR,Y,,120,AMP IMPLEMENTED,12/01/1980,CUSTODIAL CATEGORY,3602471,14,0,
OR,LLORB05000,THREE RIVERS RA,05326,JENKINS N LAKE FFR,Y,,205,,,CUSTODIAL CATEGORY,3602280,30,,
OR,LLORB05000,THREE RIVERS RA,05327,JENKINS B FLAT FFR,Y,,"1,480",,,CUSTODIAL CATEGORY,3602280,280,,
OR,LLORB05000,THREE RIVERS RA,05328,FISHER FFR,Y,,316,,,CUSTODIAL CATEGORY,3601943,46,0,
OR,LLORB05000,THREE RIVERS RA,05331,SMYTH-KIGER,Y,,"30,899",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3600166,"2,295",0,0
OR,LLORB05000,THREE RIVERS RA,05501,EAST COW CREEK,Y,,"5,359",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602301,809,32,
OR,LLORB05000,THREE RIVERS RA,05502,ROCK CREEK,Y,,"4,512",AMP IMPLEMENTED,04/01/1969,MAINTAIN CATEGORY,3601995,526,134,
OR,LLORB05000,THREE RIVERS RA,05503,PINE CREEK,Y,,"20,193",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602302,"2,410",748,
OR,LLORB05000,THREE RIVERS RA,05504,STATE FIELD,Y,,590,,,CUSTODIAL CATEGORY,3602320,98,0,0
OR,LLORB05000,THREE RIVERS RA,05505,LITTLE MUDDY CREEK,Y,,"1,898",AMP IMPLEMENTED,04/15/1991,MAINTAIN CATEGORY,3602292,286,77,
OR,LLORB05000,THREE RIVERS RA,05506,MUDDY CREEK,Y,,"4,064",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602254,221,0,0
OR,LLORB05000,THREE RIVERS RA,05506,MUDDY CREEK,Y,,"4,064",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602386,283,0,0
OR,LLORB05000,THREE RIVERS RA,05507,WOLF CREEK,Y,,804,AMP IMPLEMENTED,04/01/1974,MAINTAIN CATEGORY,3602325,135,,
OR,LLORB05000,THREE RIVERS RA,05508,BAKER KNOWLES,Y,,854,AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602356,58,82,
OR,LLORB05000,THREE RIVERS RA,05509,WILLIAMS DRIPP SPRINGS,Y,,"1,262",AMP IMPLEMENTED,12/01/1983,MAINTAIN CATEGORY,3602331,176,67,
OR,LLORB05000,THREE RIVERS RA,05510,JONES DRIPP SPRINGS,Y,,767,AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602281,120,0,
OR,LLORB05000,THREE RIVERS RA,05511,MOFFET TABLE,Y,,"16,624",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3601992,172,87,0
OR,LLORB05000,THREE RIVERS RA,05511,MOFFET TABLE,Y,,"16,624",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602254,"1,028",548,
OR,LLORB05000,THREE RIVERS RA,05511,MOFFET TABLE,Y,,"16,624",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602270,132,69,
OR,LLORB05000,THREE RIVERS RA,05511,MOFFET TABLE,Y,,"16,624",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602271,88,45,
OR,LLORB05000,THREE RIVERS RA,05511,MOFFET TABLE,Y,,"16,624",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602356,465,232,
OR,LLORB05000,THREE RIVERS RA,05512,CLARKS RIVER,Y,,316,,,CUSTODIAL CATEGORY,3602263,40,,
OR,LLORB05000,THREE RIVERS RA,05513,SHELLY,Y,,"5,420",AMP IMPLEMENTED,01/01/1983,IMPROVE CATEGORY,3602318,600,,
OR,LLORB05000,THREE RIVERS RA,05514,COAL MINE CREEK,Y,,"5,009",,,IMPROVE CATEGORY,3601666,214,22,
OR,LLORB05000,THREE RIVERS RA,05514,COAL MINE CREEK,Y,,"5,009",,,IMPROVE CATEGORY,3602353,238,32,
OR,LLORB05000,THREE RIVERS RA,05515,MULE CREEK,Y,,"5,178",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602279,411,406,
OR,LLORB05000,THREE RIVERS RA,05516,BIRCH CREEK,Y,,"1,308",AMP IMPLEMENTED,06/01/1973,MAINTAIN CATEGORY,3602251,243,,
OR,LLORB05000,THREE RIVERS RA,05517,OTIS MOUNTAIN,Y,,"12,609",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3601973,"1,738",598,
OR,LLORB05000,THREE RIVERS RA,05518,NEWELL FIELD,Y,,945,,,CUSTODIAL CATEGORY,3600069,155,0,
OR,LLORB05000,THREE RIVERS RA,05519,BIG UPSON FIELD,Y,,214,AMP IMPLEMENTED,04/01/1968,CUSTODIAL CATEGORY,3600069,40,0,0
OR,LLORB05000,THREE RIVERS RA,05520,LITTLE UPSON,Y,,127,,,CUSTODIAL CATEGORY,3600069,24,0,
OR,LLORB05000,THREE RIVERS RA,05521,ROCKY BASIN,Y,,"3,755",,,MAINTAIN CATEGORY,3600069,467,0,
OR,LLORB05000,THREE RIVERS RA,05522,COTTONWOOD CREEK,Y,,"8,196",AMP IMPLEMENTED,09/22/1994,MAINTAIN CATEGORY,3601627,996,186,0
OR,LLORB05000,THREE RIVERS RA,05523,TUB SPRINGS-HART,Y,,"5,566",AMP IMPLEMENTED,04/01/1968,IMPROVE CATEGORY,3600069,"1,002",53,0
OR,LLORB05000,THREE RIVERS RA,05524,DAWSON BUTTE,Y,,"3,721",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602278,614,,
OR,LLORB05000,THREE RIVERS RA,05525,MILL GULCH,Y,,"2,285",AMP IMPLEMENTED,01/01/1983,MAINTAIN CATEGORY,3602310,525,0,
OR,LLORB05000,THREE RIVERS RA,05526,CHALK HILLS,Y,,"8,935",AMP IMPLEMENTED,09/22/1994,MAINTAIN CATEGORY,3601627,936,762,0
OR,LLORB05000,THREE RIVERS RA,05527,RIVERSIDE FFR,Y,,115,AMP IMPLEMENTED,03/01/1988,CUSTODIAL CATEGORY,3602345,49,0,
OR,LLORB05000,THREE RIVERS RA,05528,COOLER,Y,,"4,971",AMP IMPLEMENTED,08/07/1998,MAINTAIN CATEGORY,3600069,530,0,0
OR,LLORB05000,THREE RIVERS RA,05529,HOUSE BUTTE,Y,,"23,529",AMP IMPLEMENTED,01/01/1983,MAINTAIN CATEGORY,3601422,497,184,
OR,LLORB05000,THREE RIVERS RA,05529,HOUSE BUTTE,Y,,"23,529",AMP IMPLEMENTED,01/01/1983,MAINTAIN CATEGORY,3602309,"1,068",481,
OR,LLORB05000,THREE RIVERS RA,05529,HOUSE BUTTE,Y,,"23,529",AMP IMPLEMENTED,01/01/1983,MAINTAIN CATEGORY,3602353,80,35,
OR,LLORB05000,THREE RIVERS RA,05529,HOUSE BUTTE,Y,,"23,529",AMP IMPLEMENTED,01/01/1983,MAINTAIN CATEGORY,3602501,440,212,0
OR,LLORB05000,THREE RIVERS RA,05530,RIVER,Y,,"22,208",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602331,"1,649",973,
OR,LLORB05000,THREE RIVERS RA,05531,STINKINGWATER,Y,,"23,694",AMP IMPLEMENTED,01/01/1983,IMPROVE CATEGORY,3600067,616,231,
OR,LLORB05000,THREE RIVERS RA,05531,STINKINGWATER,Y,,"23,694",AMP IMPLEMENTED,01/01/1983,IMPROVE CATEGORY,3602278,546,424,
OR,LLORB05000,THREE RIVERS RA,05531,STINKINGWATER,Y,,"23,694",AMP IMPLEMENTED,01/01/1983,IMPROVE CATEGORY,3602289,"1,695",809,
OR,LLORB05000,THREE RIVERS RA,05531,STINKINGWATER,Y,,"23,694",AMP IMPLEMENTED,01/01/1983,IMPROVE CATEGORY,3602331,78,,
OR,LLORB05000,THREE RIVERS RA,05532,MOUNTAIN,Y,,"36,903",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3601525,807,294,
OR,LLORB05000,THREE RIVERS RA,05532,MOUNTAIN,Y,,"36,903",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3601941,"2,197",943,0
OR,LLORB05000,THREE RIVERS RA,05532,MOUNTAIN,Y,,"36,903",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602253,244,90,0
OR,LLORB05000,THREE RIVERS RA,05532,MOUNTAIN,Y,,"36,903",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602331,126,,
OR,LLORB05000,THREE RIVERS RA,05533,BUCHANAN,Y,,"2,094",AMP IMPLEMENTED,04/01/1970,MAINTAIN CATEGORY,3602319,152,131,
OR,LLORB05000,THREE RIVERS RA,05534,MAHON CREEK,Y,,"2,548",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602253,273,184,0
OR,LLORB05000,THREE RIVERS RA,05535,MILLER CANYON,Y,,"6,255",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602326,450,153,
OR,LLORB05000,THREE RIVERS RA,05536,ALDER CREEK,Y,,"29,773",AMP IMPLEMENTED,01/01/1982,IMPROVE CATEGORY,3600190,"1,500",0,0
OR,LLORB05000,THREE RIVERS RA,05536,ALDER CREEK,Y,,"29,773",AMP IMPLEMENTED,01/01/1982,IMPROVE CATEGORY,3602328,"1,084",,
OR,LLORB05000,THREE RIVERS RA,05537,BUCK MOUNTAIN,Y,,"15,017",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3601540,"1,125",325,0
OR,LLORB05000,THREE RIVERS RA,05537,BUCK MOUNTAIN,Y,,"15,017",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602470,390,96,
OR,LLORB05000,THREE RIVERS RA,05538,RIVERSIDE,Y,,"16,738",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3601540,492,600,0
OR,LLORB05000,THREE RIVERS RA,05538,RIVERSIDE,Y,,"16,738",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602345,"1,068",0,
OR,LLORB05000,THREE RIVERS RA,05538,RIVERSIDE,Y,,"16,738",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3602470,485,205,
OR,LLORB05000,THREE RIVERS RA,05539,W & C BLAYLOCK FFR,Y,,419,,,CUSTODIAL CATEGORY,3602522,30,0,0
OR,LLORB05000,THREE RIVERS RA,05540,LUCE FIELD,Y,,208,,,CUSTODIAL CATEGORY,3602345,13,0,0
OR,LLORB05000,THREE RIVERS RA,05541,HOME RANCH ENCLOSURE,Y,,"1,204",,,CUSTODIAL CATEGORY,3601941,100,0,0
OR,LLORB05000,THREE RIVERS RA,05542,MARSHALL FFR,Y,,586,AMP IMPLEMENTED,12/01/1980,CUSTODIAL CATEGORY,3601805,13,0,
OR,LLORB05000,THREE RIVERS RA,05543,DEVINE FLAT FIELD,Y,,536,,,CUSTODIAL CATEGORY,3601525,118,0,
OR,LLORB05000,THREE RIVERS RA,05545,SUNSHINE FIELD,Y,,468,,,CUSTODIAL CATEGORY,3600202,53,0,
OR,LLORB05000,THREE RIVERS RA,05546,DRUIT FIELD,Y,,460,,,CUSTODIAL CATEGORY,3600270,23,0,
OR,LLORB05000,THREE RIVERS RA,05548,GRIFFIN,Y,,450,,,CUSTODIAL CATEGORY,3602318,56,,
OR,LLORB05000,THREE RIVERS RA,05549,HOWARDS FFR,Y,,352,,,CUSTODIAL CATEGORY,3602279,27,0,
OR,LLORB05000,THREE RIVERS RA,05552,MILLER FFR A,Y,,265,,,CUSTODIAL CATEGORY,3602326,20,0,0
OR,LLORB05000,THREE RIVERS RA,05553,MILLER FFR B,Y,,40,,,CUSTODIAL CATEGORY,3602326,5,,
OR,LLORB05000,THREE RIVERS RA,05554,J FRANCIS MILLER FFR,Y,,459,,,CUSTODIAL CATEGORY,3602292,15,,
OR,LLORB05000,THREE RIVERS RA,05555,OTT FFR,Y,,210,,,CUSTODIAL CATEGORY,3602470,5,0,
OR,LLORB05000,THREE RIVERS RA,05556,PINE CREEK FFR,Y,,"1,221",,,CUSTODIAL CATEGORY,3602302,180,,
OR,LLORB05000,THREE RIVERS RA,05557,J & G KANE FFR,Y,,109,,,CUSTODIAL CATEGORY,3602309,5,,
OR,LLORB05000,THREE RIVERS RA,05558,J & G FFR,Y,,116,,,CUSTODIAL CATEGORY,3600067,33,,
OR,LLORB05000,THREE RIVERS RA,05559,SWORDS FFR,Y,,314,,,CUSTODIAL CATEGORY,3602318,32,,
OR,LLORB05000,THREE RIVERS RA,05560,WEST VICKERS FFR,Y,,"1,386",,,CUSTODIAL CATEGORY,3600195,112,0,0
OR,LLORB05000,THREE RIVERS RA,05561,WILBER FFR,Y,,"1,566",,,CUSTODIAL CATEGORY,3601941,125,0,0
OR,LLORB05000,THREE RIVERS RA,05563,ARNOLD FFR,Y,,446,,,CUSTODIAL CATEGORY,3602253,23,,
OR,LLORB05000,THREE RIVERS RA,05564,WHEELER BASIN,Y,,"5,216",AMP IMPLEMENTED,01/01/1979,MAINTAIN CATEGORY,3602347,260,,
OR,LLORB05000,THREE RIVERS RA,05564,WHEELER BASIN,Y,,"5,216",AMP IMPLEMENTED,01/01/1979,MAINTAIN CATEGORY,3602348,358,342,
OR,LLORB05000,THREE RIVERS RA,05565,UPTON MOUNTAIN,Y,,"13,714",AMP IMPLEMENTED,01/01/1981,IMPROVE CATEGORY,3601840,"1,615",771,0
OR,LLORB05000,THREE RIVERS RA,05566,TEXACO BASIN,Y,,"11,425",AMP IMPLEMENTED,12/01/1980,IMPROVE CATEGORY,3600204,"2,351",449,
OR,LLORB05000,THREE RIVERS RA,05567,MILER FFR,Y,,160,,,CUSTODIAL CATEGORY,3602289,16,,
OR,LLORB05000,THREE RIVERS RA,05570,RIVER FFR,Y,,129,,,CUSTODIAL CATEGORY,3602254,60,,
OR,LLORB05000,THREE RIVERS RA,05571,LAMB RANCH,Y,,"2,249",,,IMPROVE CATEGORY,3601525,246,0,
OR,LLORB05000,THREE RIVERS RA,05573,BEAVER FFR,Y,,302,,,CUSTODIAL CATEGORY,3602290,39,,
OR,LLORB05000,THREE RIVERS RA,05574,MUDDY CREEK FFR,Y,,368,,,CUSTODIAL CATEGORY,3602254,25,0,0
OR,LLORB05000,THREE RIVERS RA,05575,SCHOOL HOUSE,Y,,"2,492",AMP IMPLEMENTED,04/15/1991,MAINTAIN CATEGORY,3602292,303,82,
OR,LLORB05000,THREE RIVERS RA,05576,LOWER PINE,Y,,"3,028",AMP IMPLEMENTED,04/15/1991,MAINTAIN CATEGORY,3602292,376,103,0
OR,LLORB05000,THREE RIVERS RA,05578,C & D FFR,Y,,271,AMP WRITTEN,01/01/1993,CUSTODIAL CATEGORY,3602356,7,0,
OR,LLORB05000,THREE RIVERS RA,05584,POISON CREEK,Y,,"1,482",,,CUSTODIAL CATEGORY,3601558,248,,
OR,LLORB05000,THREE RIVERS RA,05585,HARNEY CRANE,Y,,"1,119",AMP IMPLEMENTED,04/01/1971,CUSTODIAL CATEGORY,3602256,34,,
OR,LLORB05000,THREE RIVERS RA,05587,MANNING FIELD,Y,,148,,,CUSTODIAL CATEGORY,3602311,10,,
OR,LLORB05000,THREE RIVERS RA,05588,REED FFR,Y,,240,,,CUSTODIAL CATEGORY,3601808,18,0,0
OR,LLORB05000,THREE RIVERS RA,05589,TEMPLES FFR,Y,,296,AMP IMPLEMENTED,12/01/1980,CUSTODIAL CATEGORY,3602319,28,0,
OR,LLORB05000,THREE RIVERS RA,05590,SMITH FFR,Y,,143,,,CUSTODIAL CATEGORY,3602311,15,0,
OR,LLORB05000,THREE RIVERS RA,05592,COLEMAN CREEK,Y,,"2,790",AMP IMPLEMENTED,12/01/1980,MAINTAIN CATEGORY,3602387,424,101,
OR,LLORB05000,THREE RIVERS RA,05593,SLOCUM FIELD,Y,,"2,031",AMP IMPLEMENTED,01/01/1983,MAINTAIN CATEGORY,3602296,300,,
