Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
UT,LLUT030000,GS/ESCALANTE NTL MON,00018,BULL RUN (STATE),Y,,631,,,CUSTODIAL CATEGORY,4300309,5,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04102,PINE POINT,Y,,"8,828",AMP IMPLEMENTED,09/30/1988,IMPROVE CATEGORY,4300500,365,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04111,SINK HOLES,Y,,"7,512",,,IMPROVE CATEGORY,4300180,154,591,
UT,LLUT030000,GS/ESCALANTE NTL MON,04121,JOHNSON CANYON,Y,,"10,121",,,CUSTODIAL CATEGORY,4300503,274,163,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04124,TIMBER MOUNTAIN,Y,,"7,662",,,MAINTAIN CATEGORY,4303599,426,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04130,VERMILION,Y,,"43,085",AMP IMPLEMENTED,05/01/1969,MAINTAIN CATEGORY,4300011,"2,849",443,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04134,WHITE SAGE,Y,,"2,142",,,CUSTODIAL CATEGORY,4303823,76,4,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04135,LAKE POWELL,Y,,,AMP WRITTEN,09/19/1982,MAINTAIN CATEGORY,4300311,20,1,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04145,WIREGRASS,Y,,"7,367",AMP IMPLEMENTED,12/28/1988,MAINTAIN CATEGORY,4300508,99,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,04161,SECOND POINT,Y,,"5,890",,,CUSTODIAL CATEGORY,4300013,21,,
UT,LLUT030000,GS/ESCALANTE NTL MON,04161,SECOND POINT,Y,,"5,890",,,CUSTODIAL CATEGORY,4300515,29,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,04161,SECOND POINT,Y,,"5,890",,,CUSTODIAL CATEGORY,4304942,48,21,0
UT,LLUT030000,GS/ESCALANTE NTL MON,05912,PINE CREEK (STATE),Y,,619,,,MAINTAIN CATEGORY,4300664,27,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,05917,BLACK ROCK (STATE),Y,,"1,396",,,MAINTAIN CATEGORY,4304942,64,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,05930,SLICK ROCK  (STATE),Y,,643,,,MAINTAIN CATEGORY,4300662,24,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,05952,BUNTING TRUST (STATE),Y,,226,,,MAINTAIN CATEGORY,4300503,16,,
UT,LLUT030000,GS/ESCALANTE NTL MON,05957,MAIN CANYON (STATE),Y,,312,,,MAINTAIN CATEGORY,4302513,14,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06001,ALVEY WASH,Y,,"72,374",AMP IMPLEMENTED,07/01/1983,MAINTAIN CATEGORY,4302513,"1,424",767,
UT,LLUT030000,GS/ESCALANTE NTL MON,06002,BIG HORN,Y,,"50,220",AMP IMPLEMENTED,03/01/1984,IMPROVE CATEGORY,4300615,"3,485",0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06002,BIG HORN,Y,,"50,220",AMP IMPLEMENTED,03/01/1984,IMPROVE CATEGORY,4300664,30,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06003,BIG BOWNS BENCH,Y,,"13,509",,,MAINTAIN CATEGORY,4300276,750,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06004,BOULDER CREEK,Y,,"3,251",,,CUSTODIAL CATEGORY,4300669,80,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06006,BLACK RIDGE,Y,,"11,657",AMP IMPLEMENTED,06/01/1987,MAINTAIN CATEGORY,4302513,903,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06007,CIRCLE CLIFFS,Y,,"30,225",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,4300623,650,812,
UT,LLUT030000,GS/ESCALANTE NTL MON,06007,CIRCLE CLIFFS,Y,,"30,225",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,4303193,255,277,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06007,CIRCLE CLIFFS,Y,,"30,225",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,4304228,145,185,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06008,COLLET,Y,,"16,723",,,CUSTODIAL CATEGORY,4302513,97,289,
UT,LLUT030000,GS/ESCALANTE NTL MON,06009,DEATH HOLLOW,Y,,"19,538",,,CUSTODIAL CATEGORY,4303195,"1,057",0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06010,DEER CREEK,Y,,"12,807",,,MAINTAIN CATEGORY,4300600,358,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06012,FORTYMILE RIDGE,Y,,"39,978",AMP IMPLEMENTED,12/01/1983,IMPROVE CATEGORY,4300664,"4,290","2,284",
UT,LLUT030000,GS/ESCALANTE NTL MON,06013,HAYMAKER BENCH,Y,,"3,150",AMP WRITTEN,,MAINTAIN CATEGORY,4300636,100,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06014,KING BENCH,Y,,"54,328",AMP IMPLEMENTED,07/01/1970,IMPROVE CATEGORY,4300627,"1,515",0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06015,LAKE,Y,,"18,628",AMP IMPLEMENTED,06/01/1971,MAINTAIN CATEGORY,4303136,"1,310",703,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06016,LAST CHANCE,Y,,"252,066",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,4300276,"2,321","1,448",0
UT,LLUT030000,GS/ESCALANTE NTL MON,06016,LAST CHANCE,Y,,"252,066",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,4300615,"2,321",553,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06017,LOWER CATTLE,Y,,"62,884",AMP IMPLEMENTED,09/01/1966,MAINTAIN CATEGORY,4300605,"1,066",0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06017,LOWER CATTLE,Y,,"62,884",AMP IMPLEMENTED,09/01/1966,MAINTAIN CATEGORY,4300642,503,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06017,LOWER CATTLE,Y,,"62,884",AMP IMPLEMENTED,09/01/1966,MAINTAIN CATEGORY,4300667,"1,204",0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06017,LOWER CATTLE,Y,,"62,884",AMP IMPLEMENTED,09/01/1966,MAINTAIN CATEGORY,4302513,"4,064",,
UT,LLUT030000,GS/ESCALANTE NTL MON,06017,LOWER CATTLE,Y,,"62,884",AMP IMPLEMENTED,09/01/1966,MAINTAIN CATEGORY,4303830,651,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06019,MOODY,Y,,"16,142",,,CUSTODIAL CATEGORY,4300488,909,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06020,ROCK CREEK-MUDHOLES,Y,,"42,670",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,4303136,"1,339",0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06020,ROCK CREEK-MUDHOLES,Y,,"42,670",AMP IMPLEMENTED,07/01/1983,IMPROVE CATEGORY,4304208,834,"2,900",0
UT,LLUT030000,GS/ESCALANTE NTL MON,06022,LITTLE BOWNS BENCH,Y,,"3,422",,,CUSTODIAL CATEGORY,,,,
UT,LLUT030000,GS/ESCALANTE NTL MON,06023,PINE CREEK,Y,,"4,396",,,CUSTODIAL CATEGORY,4300664,144,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06024,PHIPPS,Y,,"7,365",AMP IMPLEMENTED,09/16/1982,IMPROVE CATEGORY,,,,
UT,LLUT030000,GS/ESCALANTE NTL MON,06026,SODA,Y,,"18,300",AMP IMPLEMENTED,10/01/1983,IMPROVE CATEGORY,4300664,"2,798","1,118",0
UT,LLUT030000,GS/ESCALANTE NTL MON,06028,UPPER CATTLE,Y,,"78,974",AMP IMPLEMENTED,05/01/1984,IMPROVE CATEGORY,4300664,"7,710",0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06028,UPPER CATTLE,Y,,"78,974",AMP IMPLEMENTED,05/01/1984,IMPROVE CATEGORY,4304800,448,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06029,WAGON BOX MESA,Y,,"28,309",,,CUSTODIAL CATEGORY,4300623,558,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06029,WAGON BOX MESA,Y,,"28,309",,,CUSTODIAL CATEGORY,4303195,79,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06030,WIDE HOLLOW,Y,,"3,779",AMP IMPLEMENTED,07/01/1983,CUSTODIAL CATEGORY,4300664,353,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06031,WILLOW GULCH,Y,,"12,214",AMP IMPLEMENTED,11/01/1984,MAINTAIN CATEGORY,4300276,440,493,
UT,LLUT030000,GS/ESCALANTE NTL MON,06031,WILLOW GULCH,Y,,"12,214",AMP IMPLEMENTED,11/01/1984,MAINTAIN CATEGORY,4300636,34,38,
UT,LLUT030000,GS/ESCALANTE NTL MON,06032,WHITE ROCK,Y,,"1,389",,,MAINTAIN CATEGORY,4300636,60,40,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300170,329,386,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300310,80,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300321,25,19,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300339,55,43,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300345,68,382,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300351,77,20,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300357,5,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300360,188,160,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300362,92,182,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300367,60,,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300495,553,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300591,53,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300639,199,204,
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4300662,284,89,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4302496,40,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4303612,40,61,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4303613,533,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4303821,35,35,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4303822,36,45,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06033,UPPER PARIA,Y,,"94,355",AMP IMPLEMENTED,04/07/1997,IMPROVE CATEGORY,4303941,81,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06036,HALL RANCH,Y,,34,,,CUSTODIAL CATEGORY,4300634,12,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06056,SOUTH FORK,Y,,118,,,CUSTODIAL CATEGORY,4300641,12,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,06056,SOUTH FORK,Y,,118,,,CUSTODIAL CATEGORY,4300664,12,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,14009,BOOT,Y,,"2,675",,,CUSTODIAL CATEGORY,4300013,45,155,
UT,LLUT030000,GS/ESCALANTE NTL MON,14071,LOCKE RIDGE,Y,,"4,456",AMP IMPLEMENTED,03/12/1981,IMPROVE CATEGORY,4300046,172,190,0
UT,LLUT030000,GS/ESCALANTE NTL MON,14086,NEAF,Y,,"1,286",,,CUSTODIAL CATEGORY,4304546,9,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,14105,SCHOOL SECTION,Y,,753,,,CUSTODIAL CATEGORY,4300503,102,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,14120,SWALLOW PARK,Y,,"16,494",AMP IMPLEMENTED,06/15/1983,IMPROVE CATEGORY,4300007,292,72,
UT,LLUT030000,GS/ESCALANTE NTL MON,14120,SWALLOW PARK,Y,,"16,494",AMP IMPLEMENTED,06/15/1983,IMPROVE CATEGORY,4300505,325,544,0
UT,LLUT030000,GS/ESCALANTE NTL MON,14120,SWALLOW PARK,Y,,"16,494",AMP IMPLEMENTED,06/15/1983,IMPROVE CATEGORY,4304694,459,355,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15003,CLARK BENCH,Y,,"25,170",AMP IMPLEMENTED,11/01/1976,MAINTAIN CATEGORY,4300276,"1,238",612,
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4300071,105,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4300170,448,155,
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4300306,217,17,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4300310,297,264,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4300313,335,129,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4300379,420,132,
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4300495,419,177,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4303553,649,50,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15004,COTTONWOOD,Y,,"103,326",AMP IMPLEMENTED,11/01/1978,MAINTAIN CATEGORY,4303941,298,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4300293,347,192,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4300339,74,55,
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4300351,409,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4300360,505,90,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4300362,373,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4300367,40,,
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4300639,475,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4302496,173,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4303612,133,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4303821,67,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4303822,67,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4303872,265,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4304164,270,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15011,HEADWATERS,Y,,"129,924",AMP IMPLEMENTED,05/01/1977,MAINTAIN CATEGORY,4304830,271,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,15024,UPPER WARM CREEK,Y,,"54,979",AMP IMPLEMENTED,02/25/1981,IMPROVE CATEGORY,4300506,"1,638",70,
UT,LLUT030000,GS/ESCALANTE NTL MON,24008,BLACK ROCK,Y,,"10,562",AMP IMPLEMENTED,06/01/1969,IMPROVE CATEGORY,4304942,408,357,0
UT,LLUT030000,GS/ESCALANTE NTL MON,24018,CALF PASTURE,Y,,"2,775",AMP IMPLEMENTED,06/01/1986,MAINTAIN CATEGORY,4300342,176,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,24030,DEER SPRING POINT,Y,,"24,987",AMP IMPLEMENTED,11/01/1981,IMPROVE CATEGORY,4300021,585,694,0
UT,LLUT030000,GS/ESCALANTE NTL MON,24041,FIRST POINT,Y,,"3,015",AMP IMPLEMENTED,03/01/1980,MAINTAIN CATEGORY,4304942,410,384,0
UT,LLUT030000,GS/ESCALANTE NTL MON,24043,FIVE MILE MOUNTAIN,Y,,"17,849",,,CUSTODIAL CATEGORY,4300189,385,917,
UT,LLUT030000,GS/ESCALANTE NTL MON,24044,FLOOD CANYON,Y,,"13,576",AMP IMPLEMENTED,09/16/1982,IMPROVE CATEGORY,4300016,148,122,
UT,LLUT030000,GS/ESCALANTE NTL MON,24047,FORD WELL,Y,,"9,089",CMP IMPLEMENTED,02/10/2000,CUSTODIAL CATEGORY,4304942,300,213,0
UT,LLUT030000,GS/ESCALANTE NTL MON,24055,GRANARY RANCH,Y,,"1,935",,,CUSTODIAL CATEGORY,4300503,70,50,
UT,LLUT030000,GS/ESCALANTE NTL MON,24060,HELLS BELLOWS,Y,,"2,135",,,CUSTODIAL CATEGORY,4300043,44,77,
UT,LLUT030000,GS/ESCALANTE NTL MON,24064,JOHNSON LAKES,Y,,"11,142",AMP IMPLEMENTED,07/01/1982,IMPROVE CATEGORY,4300016,347,53,
UT,LLUT030000,GS/ESCALANTE NTL MON,24065,JOHNSON POINT,Y,,"2,344",,,CUSTODIAL CATEGORY,4300058,135,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,24081,MEADOW CANYON,Y,,"4,681",AMP IMPLEMENTED,03/12/1981,IMPROVE CATEGORY,4300046,144,252,
UT,LLUT030000,GS/ESCALANTE NTL MON,24083,MOLLIES NIPPLE,Y,,"102,361",AMP IMPLEMENTED,03/01/1974,MAINTAIN CATEGORY,4300044,"3,880","3,882",0
UT,LLUT030000,GS/ESCALANTE NTL MON,25005,DEER RANGE,Y,,"11,107",,,MAINTAIN CATEGORY,4304866,231,267,
UT,LLUT030000,GS/ESCALANTE NTL MON,25006,DRY VALLEY,Y,,"11,470",,,MAINTAIN CATEGORY,4300170,113,46,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25006,DRY VALLEY,Y,,"11,470",,,MAINTAIN CATEGORY,4300310,121,82,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25006,DRY VALLEY,Y,,"11,470",,,MAINTAIN CATEGORY,4300378,121,164,
UT,LLUT030000,GS/ESCALANTE NTL MON,25006,DRY VALLEY,Y,,"11,470",,,MAINTAIN CATEGORY,4300379,172,123,
UT,LLUT030000,GS/ESCALANTE NTL MON,25006,DRY VALLEY,Y,,"11,470",,,MAINTAIN CATEGORY,4300443,30,15,
UT,LLUT030000,GS/ESCALANTE NTL MON,25006,DRY VALLEY,Y,,"11,470",,,MAINTAIN CATEGORY,4303941,122,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25006,DRY VALLEY,Y,,"11,470",,,MAINTAIN CATEGORY,4304292,20,14,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25014,LOWER HACKBERRY,Y,,"20,173",AMP IMPLEMENTED,03/26/1981,IMPROVE CATEGORY,4300071,435,219,
UT,LLUT030000,GS/ESCALANTE NTL MON,25015,LOWER WARM CREEK,Y,,,,,MAINTAIN CATEGORY,4300508,225,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,25016,MUD SPRINGS,Y,,"15,652",AMP IMPLEMENTED,08/31/1982,IMPROVE CATEGORY,4302513,277,251,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25018,NIPPLE BENCH,Y,,"29,967",AMP IMPLEMENTED,11/01/1982,IMPROVE CATEGORY,4300315,521,382,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25018,NIPPLE BENCH,Y,,"29,967",AMP IMPLEMENTED,11/01/1982,IMPROVE CATEGORY,4303561,521,382,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25020,ROUND VALLEY,Y,,"9,923",AMP IMPLEMENTED,09/07/1983,IMPROVE CATEGORY,4300373,398,151,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25020,ROUND VALLEY,Y,,"9,923",AMP IMPLEMENTED,09/07/1983,IMPROVE CATEGORY,4300639,124,0,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25021,RUSH BEDS,Y,,"18,765",AMP IMPLEMENTED,08/31/1982,IMPROVE CATEGORY,4300662,252,383,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25023,UPPER HACKBERRY,Y,,"22,839",AMP IMPLEMENTED,03/26/1981,IMPROVE CATEGORY,4304765,654,782,0
UT,LLUT030000,GS/ESCALANTE NTL MON,25025,WAHWEAP,Y,,"17,223",,,MAINTAIN CATEGORY,4300509,491,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,25034,COYOTE,Y,,"32,636",AMP IMPLEMENTED,03/01/1981,MAINTAIN CATEGORY,4300218,420,203,
UT,LLUT030000,GS/ESCALANTE NTL MON,25034,COYOTE,Y,,"32,636",AMP IMPLEMENTED,03/01/1981,MAINTAIN CATEGORY,4300306,623,302,
UT,LLUT030000,GS/ESCALANTE NTL MON,25034,COYOTE,Y,,"32,636",AMP IMPLEMENTED,03/01/1981,MAINTAIN CATEGORY,4300352,672,302,
UT,LLUT030000,GS/ESCALANTE NTL MON,25034,COYOTE,Y,,"32,636",AMP IMPLEMENTED,03/01/1981,MAINTAIN CATEGORY,4300510,329,161,
UT,LLUT030000,GS/ESCALANTE NTL MON,25054,ROY WILLIS,Y,,195,,,CUSTODIAL CATEGORY,4300367,9,0,
UT,LLUT030000,GS/ESCALANTE NTL MON,25055,COCKSCOMB,Y,,"2,753",,,CUSTODIAL CATEGORY,4300043,36,0,
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,02905,TILLY CREEK,Y,,"7,748",AMP IMPLEMENTED,02/29/2008,IMPROVE CATEGORY,4304627,316,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,03103,AVON,Y,,"2,840",AMP WRITTEN,06/29/2010,MAINTAIN CATEGORY,4300468,195,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,03103,AVON,Y,,"2,840",AMP WRITTEN,06/29/2010,MAINTAIN CATEGORY,4300490,113,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,03228,MOUNTAIN HOME,N,CLOSED - LUP DECISION,,,,UNCLASSIFIED,,,,
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05003,BUCKSKIN MOUNTAIN,Y,,"5,764",,,MAINTAIN CATEGORY,4304154,154,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05003,BUCKSKIN MOUNTAIN,Y,,"5,764",,,MAINTAIN CATEGORY,4304342,151,0,
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05003,BUCKSKIN MOUNTAIN,Y,,"5,764",,,MAINTAIN CATEGORY,4304659,192,0,
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05003,BUCKSKIN MOUNTAIN,Y,,"5,764",,,MAINTAIN CATEGORY,4304684,23,,
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05003,BUCKSKIN MOUNTAIN,Y,,"5,764",,,MAINTAIN CATEGORY,4304687,22,,
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05004,FREMONT,Y,,"67,455",AMP IMPLEMENTED,01/04/2007,MAINTAIN CATEGORY,4304320,511,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05004,FREMONT,Y,,"67,455",AMP IMPLEMENTED,01/04/2007,MAINTAIN CATEGORY,4304322,129,9,
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05004,FREMONT,Y,,"67,455",AMP IMPLEMENTED,01/04/2007,MAINTAIN CATEGORY,4304331,173,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05004,FREMONT,Y,,"67,455",AMP IMPLEMENTED,01/04/2007,MAINTAIN CATEGORY,4304343,698,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05004,FREMONT,Y,,"67,455",AMP IMPLEMENTED,01/04/2007,MAINTAIN CATEGORY,4304399,48,0,0
UT,LLUTC01000,CEDAR CITY FIELD OFFICE,05004,FREMONT,Y,,"67,455",AMP IMPLEMENTED,01/04/2007,MAINTAIN CATEGORY,4304548,936,74,
