Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
ID,LLIDT02000,BURLEY FO,05036,JUNCTION SEEDING,Y,,"6,520",,,IMPROVE CATEGORY,1102477,27,16,
ID,LLIDT02000,BURLEY FO,05036,JUNCTION SEEDING,Y,,"6,520",,,IMPROVE CATEGORY,1104942,99,66,
ID,LLIDT02000,BURLEY FO,05037,ALMO FLAT,Y,,"1,174",,,MAINTAIN CATEGORY,1102483,253,148,
ID,LLIDT02000,BURLEY FO,05038,COLE LANE,Y,,624,,,MAINTAIN CATEGORY,1104942,131,,
ID,LLIDT02000,BURLEY FO,05039,GULLY,Y,,"4,515",,,IMPROVE CATEGORY,1102425,122,176,
ID,LLIDT02000,BURLEY FO,05039,GULLY,Y,,"4,515",,,IMPROVE CATEGORY,1102483,122,122,
ID,LLIDT02000,BURLEY FO,05040,JOHNSON CREEK,Y,,"2,080",,,IMPROVE CATEGORY,1102483,75,75,
ID,LLIDT02000,BURLEY FO,05041,E-Y FLAT,Y,,"4,818",,,IMPROVE CATEGORY,1102351,766,,
ID,LLIDT02000,BURLEY FO,05042,GEORGE CREEK,Y,,"2,747",,,IMPROVE CATEGORY,1102328,121,87,
ID,LLIDT02000,BURLEY FO,05043,NARROWS SEEDING,Y,,"3,807",,,IMPROVE CATEGORY,1102169,66,66,
ID,LLIDT02000,BURLEY FO,05043,NARROWS SEEDING,Y,,"3,807",,,IMPROVE CATEGORY,1102172,193,193,
ID,LLIDT02000,BURLEY FO,05043,NARROWS SEEDING,Y,,"3,807",,,IMPROVE CATEGORY,1102404,91,91,
ID,LLIDT02000,BURLEY FO,05043,NARROWS SEEDING,Y,,"3,807",,,IMPROVE CATEGORY,1102408,116,116,
ID,LLIDT02000,BURLEY FO,05044,STATE SPRING,Y,,"1,008",,,IMPROVE CATEGORY,1102169,50,72,
ID,LLIDT02000,BURLEY FO,05045,CLEAR CREEK,Y,,"10,240",,,IMPROVE CATEGORY,1102404,75,73,0
ID,LLIDT02000,BURLEY FO,05045,CLEAR CREEK,Y,,"10,240",,,IMPROVE CATEGORY,1102408,82,82,
ID,LLIDT02000,BURLEY FO,05045,CLEAR CREEK,Y,,"10,240",,,IMPROVE CATEGORY,1102483,289,288,0
ID,LLIDT02000,BURLEY FO,05045,CLEAR CREEK,Y,,"10,240",,,IMPROVE CATEGORY,1102487,102,102,
ID,LLIDT02000,BURLEY FO,05045,CLEAR CREEK,Y,,"10,240",,,IMPROVE CATEGORY,1102492,19,19,
ID,LLIDT02000,BURLEY FO,05048,NAF,Y,,734,,,IMPROVE CATEGORY,1102177,65,92,
ID,LLIDT02000,BURLEY FO,05049,MARSH CREEK ISOLATED,Y,,40,,,IMPROVE CATEGORY,,,,
ID,LLIDT02000,BURLEY FO,05051,KEOGH,Y,,"1,046",,,IMPROVE CATEGORY,1102487,25,25,
