Adm State,Admin Office,Field Office,Allotment Number,Allotment Name,Available For Grazing,Grazing Decision,Public Acres,Amp Text,Amp Implement Date,Management Stat Text,Auth No,Permitted Aums,Suspended Aums,Susp Use Temp
MT,LLMT001000,BILLINGS FIELD OFFICE,00001,PMWHR,Y,,"38,313",,,MAINTAIN CATEGORY,,,,
MT,LLMT001000,BILLINGS FIELD OFFICE,00955,BEAR CHIP COULEE,Y,,40,,,CUSTODIAL CATEGORY,2504596,6,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,00960,CHURN DASH CREEK,Y,,"1,533",,,MAINTAIN CATEGORY,2500091,213,28,0
MT,LLMT001000,BILLINGS FIELD OFFICE,00970,DONALD'S COULEE,Y,,640,,,CUSTODIAL CATEGORY,2504420,146,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,00978,BRIDGER CREEK,Y,,40,,,CUSTODIAL CATEGORY,2504596,6,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,01460,NORTH K HENRY,Y,,"1,493",,,MAINTAIN CATEGORY,2500171,192,121,
MT,LLMT001000,BILLINGS FIELD OFFICE,01555,CROW STUDY,Y,,320,,,CUSTODIAL CATEGORY,2504358,72,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03114,CARSON COULEE,Y,,40,,,CUSTODIAL CATEGORY,2500974,4,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,03155,UPPER ANTELOPE CK,Y,,320,,,MAINTAIN CATEGORY,2504420,45,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03195,COAL MINE,Y,,474,,,CUSTODIAL CATEGORY,2501996,81,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03258,NORTH POMPEY,Y,,"1,019",,,CUSTODIAL CATEGORY,2503146,139,102,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03278,RAILROAD CREEK,Y,,"1,920",AMP PROPOSED,05/15/2011,MAINTAIN CATEGORY,,,,
MT,LLMT001000,BILLINGS FIELD OFFICE,03290,CASTLE BUTTE,Y,,,,,MAINTAIN CATEGORY,2504171,111,80,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03357,LITTLE HIBBARD,Y,,800,,,CUSTODIAL CATEGORY,2504691,100,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03358,MCCORMICK SPRINGS EAST,Y,,"1,880",,,CUSTODIAL CATEGORY,2504461,281,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03373,LITTLE JIM COULEE,Y,,40,,,CUSTODIAL CATEGORY,2504293,35,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03408,BIG DAM,Y,,200,,,CUSTODIAL CATEGORY,2504234,32,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03409,EAST RIM,Y,,217,,,CUSTODIAL CATEGORY,2504733,79,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,03416,ALLEN ROAD,Y,,440,,,MAINTAIN CATEGORY,,,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04100,NORTH FORK,Y,,230,,,CUSTODIAL CATEGORY,2501952,48,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04101,LITTLE WALL,Y,,"6,013",AMP IMPLEMENTED,08/14/2014,IMPROVE CATEGORY,2504424,"1,253",102,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04103,O'CONNOR DITCH,Y,,50,,,CUSTODIAL CATEGORY,2504203,15,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04104,UPPER BLUEWATER,Y,,540,,,CUSTODIAL CATEGORY,2504358,63,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04105,GYP SPRINGS,Y,,"20,216",AMP IMPLEMENTED,11/08/2013,IMPROVE CATEGORY,2504208,364,519,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04105,GYP SPRINGS,Y,,"20,216",AMP IMPLEMENTED,11/08/2013,IMPROVE CATEGORY,2504215,250,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04106,HANSEN,Y,,200,,,CUSTODIAL CATEGORY,2504206,36,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04107,MIDDLE FORK 5 MILE,Y,,120,,,CUSTODIAL CATEGORY,2504235,20,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04108,"BAUWENS, J",Y,,20,,,CUSTODIAL CATEGORY,2504236,5,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04109,EAST BLUEWATER,Y,,880,,,CUSTODIAL CATEGORY,2504515,118,92,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04110,CROOKED CREEK 1,Y,,320,,,CUSTODIAL CATEGORY,2504207,32,24,
MT,LLMT001000,BILLINGS FIELD OFFICE,04111,PARADISE,Y,,"1,475",AMP IMPLEMENTED,03/01/1975,IMPROVE CATEGORY,2504211,228,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04112,SKUNK CREEK,Y,,520,,,CUSTODIAL CATEGORY,2504212,40,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04113,BOWLER,Y,,"3,331",AMP IMPLEMENTED,06/01/1974,IMPROVE CATEGORY,2504736,356,97,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04114,CROW,Y,,"1,000",AMP IMPLEMENTED,06/01/1968,MAINTAIN CATEGORY,2504214,161,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04115,BLUEWASH,Y,,"17,101",AMP IMPLEMENTED,11/08/2013,MAINTAIN CATEGORY,2504215,"1,391",348,
MT,LLMT001000,BILLINGS FIELD OFFICE,04116,UPPER TWO BEAR RIDGE,Y,,200,,,CUSTODIAL CATEGORY,2504637,37,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04117,"BAUWENS, EVELYN",Y,,20,,,CUSTODIAL CATEGORY,2504237,5,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04118,LOWER SAGE CREEK,Y,,"1,088",,,MAINTAIN CATEGORY,2502468,110,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04119,CHERRY CREEK,Y,,"1,320",,,MAINTAIN CATEGORY,2504222,309,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04120,LOWER BLUEWATER,Y,,505,,,MAINTAIN CATEGORY,2504220,76,14,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04121,FIVEMILE CREEK,Y,,40,,,CUSTODIAL CATEGORY,2504238,11,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04122,BACHELDER,Y,,520,,,CUSTODIAL CATEGORY,2504238,132,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04123,RUCKAVINA,Y,,80,,,CUSTODIAL CATEGORY,2504240,16,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04124,WARREN,Y,,280,,,MAINTAIN CATEGORY,2504215,34,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04125,UPPER SAGE CREEK,Y,,468,,,CUSTODIAL CATEGORY,2504225,76,7,
MT,LLMT001000,BILLINGS FIELD OFFICE,04126,DEADMAN,Y,,"1,338",,,MAINTAIN CATEGORY,2504226,218,117,
MT,LLMT001000,BILLINGS FIELD OFFICE,04127,BRIDGER CREEK 2,Y,,320,,,CUSTODIAL CATEGORY,2504227,32,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04128,YEDLICKA,Y,,240,,,CUSTODIAL CATEGORY,2504228,37,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04129,PFEIFER IND,Y,,880,,,MAINTAIN CATEGORY,2504229,146,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04131,BLACK BUTTE,Y,,"1,894",,,MAINTAIN CATEGORY,2504709,275,120,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04132,LIMESTONE,Y,,960,,,MAINTAIN CATEGORY,2504215,107,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04133,RAILROAD,Y,,"1,380",,,MAINTAIN CATEGORY,2504215,196,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04134,CROOKED CREEK 2,Y,,720,,,CUSTODIAL CATEGORY,2504710,7,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04135,MOUNTAIN,Y,,"4,943",AMP IMPLEMENTED,06/01/1974,IMPROVE CATEGORY,2504213,432,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04136,PINEY CREEK,Y,,80,,,CUSTODIAL CATEGORY,2504215,28,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04137,PIPELINE,Y,,963,,,MAINTAIN CATEGORY,2504731,360,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04138,EAST FORK,Y,,40,,,CUSTODIAL CATEGORY,2504564,7,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04140,SNOWY ROAD,Y,,"1,635",,,CUSTODIAL CATEGORY,2504297,456,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04141,LAKE,Y,,480,,,MAINTAIN CATEGORY,2504651,127,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04142,COONEY,Y,,40,,,CUSTODIAL CATEGORY,2504811,12,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04142,COONEY,Y,,40,,,CUSTODIAL CATEGORY,2504814,12,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04143,MUSPET,Y,,608,,,MAINTAIN CATEGORY,2504311,158,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04144,OIL WELL,Y,,"2,658",,,MAINTAIN CATEGORY,2504568,443,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04145,PARROT CREEK,Y,,160,,,CUSTODIAL CATEGORY,2504720,55,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04147,COTTONWOOD ROAD,Y,,40,,,CUSTODIAL CATEGORY,2503243,4,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04148,BEAR CREEK,Y,,840,,,IMPROVE CATEGORY,2504503,77,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04150,BURLINGTON,Y,,890,,,CUSTODIAL CATEGORY,2504215,94,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04151,MAVERICK,Y,,160,,,MAINTAIN CATEGORY,2504260,46,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04152,JUNCTION CITY,Y,,"1,818",,,MAINTAIN CATEGORY,2500052,169,150,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04153,PROKOP,Y,,160,,,CUSTODIAL CATEGORY,2504377,30,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04154,GOTSCHALL,Y,,200,,,CUSTODIAL CATEGORY,2504377,30,19,
MT,LLMT001000,BILLINGS FIELD OFFICE,04156,LONE INDIAN BUTTE,Y,,369,,,CUSTODIAL CATEGORY,2504707,58,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04157,REHDER CREEK,Y,,160,,,CUSTODIAL CATEGORY,2504381,16,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04158,YELLMUS,Y,,240,,,CUSTODIAL CATEGORY,2504620,37,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04159,GYPSY,Y,,"1,280",,,MAINTAIN CATEGORY,2504643,168,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04160,HANSON SPRING,Y,,"1,440",,,IMPROVE CATEGORY,2504652,388,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04161,WEST BELFRY,Y,,"3,275",AMP IMPLEMENTED,06/01/1968,IMPROVE CATEGORY,2504504,281,29,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04162,WEST SILESIA,Y,,80,,,CUSTODIAL CATEGORY,2504284,16,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04163,ROUND BUTTE,Y,,40,,,CUSTODIAL CATEGORY,2504382,8,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04165,NORTH STANLEY,Y,,640,,,MAINTAIN CATEGORY,2504289,180,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04166,COREY,Y,,120,,,CUSTODIAL CATEGORY,2504387,24,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04167,WEATHERMAN,Y,,"7,515",,,IMPROVE CATEGORY,2504534,291,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04168,PALISADES,Y,,40,,,CUSTODIAL CATEGORY,2504391,5,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04169,SOURDOUGH ROAD,Y,,265,,,CUSTODIAL CATEGORY,2504392,44,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04170,SCOTHERN ROAD,Y,,320,,,CUSTODIAL CATEGORY,2504278,47,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04171,LOWER TWO BEAR RIDGE,Y,,290,,,CUSTODIAL CATEGORY,2502445,57,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04172,EDGAR SE,Y,,40,,,CUSTODIAL CATEGORY,2504344,4,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04173,UPPER GRAY CLIFF CREEK,Y,,40,,,CUSTODIAL CATEGORY,2504818,5,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04175,EMORY ROAD,Y,,40,,,CUSTODIAL CATEGORY,2501954,8,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04803,BLUEWATER CREEK,Y,,35,,,CUSTODIAL CATEGORY,,,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04804,DRY CREEK WEST,Y,,300,,,MAINTAIN CATEGORY,2504539,20,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04903,HRM,Y,,"6,734",AMP IMPLEMENTED,04/01/1984,MAINTAIN CATEGORY,2504242,"1,752",0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04904,MCLEAN COULEE,Y,,40,,,CUSTODIAL CATEGORY,2504244,10,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04905,GAGE DOME,Y,,"2,160",,,MAINTAIN CATEGORY,2504266,495,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04907,EAST DEVILS BASIN,Y,,"2,562",AMP IMPLEMENTED,08/14/2014,IMPROVE CATEGORY,2504424,528,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04908,ADOLPH IND,Y,,160,,,MAINTAIN CATEGORY,2504291,62,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04911,NORTH DELPHIA,Y,,960,,,CUSTODIAL CATEGORY,2504314,275,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04912,CARELESS,Y,,40,,,CUSTODIAL CATEGORY,2503133,6,5,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04913,JENSEN IND,Y,,187,,,CUSTODIAL CATEGORY,2504252,31,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04914,CURRANT CREEK WEST,Y,,80,,,CUSTODIAL CATEGORY,2503262,17,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04915,TWIN COULEE,Y,,80,,,CUSTODIAL CATEGORY,2504254,12,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04916,MERCER IND,Y,,40,,,CUSTODIAL CATEGORY,2504255,9,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04917,DEVILS HOLE LAKE,Y,,200,,,CUSTODIAL CATEGORY,2504164,48,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04919,WILLOW CREEK,Y,,40,,,MAINTAIN CATEGORY,2504266,12,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04920,ALEC ROY ROAD,Y,,640,,,MAINTAIN CATEGORY,2504259,133,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04921,SAGE HEN,Y,,833,AMP IMPLEMENTED,05/01/1971,IMPROVE CATEGORY,2504260,234,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04922,WACKER INDIVIDUAL,Y,,317,,,MAINTAIN CATEGORY,2504261,102,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04924,P GOFFENA IND 1,Y,,"1,320",,,MAINTAIN CATEGORY,2504263,305,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04926,R GOFFENA IND 1,Y,,"1,021",,,MAINTAIN CATEGORY,2504315,304,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04929,SOUTH JACKSON,Y,,600,,,MAINTAIN CATEGORY,2504375,168,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04930,SUDAN,Y,,200,,,MAINTAIN CATEGORY,2504315,45,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04931,ELLIS ROAD,Y,,702,,,MAINTAIN CATEGORY,2504270,208,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04932,CORGIAT IND.,Y,,160,,,MAINTAIN CATEGORY,2504271,37,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04933,HORSETHIEF CREEK,Y,,320,,,MAINTAIN CATEGORY,2503090,74,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04934,ELIASSON IND.,Y,,"2,073",,,MAINTAIN CATEGORY,2504568,516,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04935,ELLIS IND.,Y,,800,,,MAINTAIN CATEGORY,2504274,230,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04936,RATHS IND. 1,Y,,680,,,MAINTAIN CATEGORY,2504275,69,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04937,SMITH COULEE,Y,,640,,,MAINTAIN CATEGORY,2504276,210,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04938,EMORY SCHOOL,Y,,160,,,MAINTAIN CATEGORY,2504277,39,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04939,STANLEY CREEK,Y,,"1,400",,,IMPROVE CATEGORY,2504289,314,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04940,CURRANT CREEK,Y,,"2,840",AMP IMPLEMENTED,08/01/1986,MAINTAIN CATEGORY,2504568,580,63,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04941,LAKE MASON,Y,,"2,212",AMP IMPLEMENTED,05/01/1970,MAINTAIN CATEGORY,2504280,649,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04942,GLENNIE DITCH,Y,,70,,,CUSTODIAL CATEGORY,2504389,12,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04943,MEHLING IND.,Y,,"1,759",,,MAINTAIN CATEGORY,2502412,489,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04944,GOLF COURSE ROAD,Y,,160,,,MAINTAIN CATEGORY,2503129,47,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04945,ALKALI CREEK WEST,Y,,"1,911",,,IMPROVE CATEGORY,2504568,436,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04947,RATHS IND. 2,Y,,"7,454",,,MAINTAIN CATEGORY,2504286,"1,617",0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04948,DEAN CREEK,Y,,640,,,MAINTAIN CATEGORY,2504341,178,12,
MT,LLMT001000,BILLINGS FIELD OFFICE,04949,SILVER SAGE RANCH,Y,,"5,135",,,MAINTAIN CATEGORY,2502695,"1,298",0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04950,TIMBER BUTTES,Y,,967,,,IMPROVE CATEGORY,2504276,259,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04951,NADERMAN BUTTE,Y,,"1,800",,,IMPROVE CATEGORY,2504289,413,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04952,HUNT,Y,,160,,,MAINTAIN CATEGORY,2504178,41,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04953,WEST MUSSELSHELL,Y,,655,,,MAINTAIN CATEGORY,2504666,167,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04954,ALKALI CREEK EAST,Y,,"1,170",,,IMPROVE CATEGORY,2504388,305,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04955,GEISE RANCH,Y,,40,,,CUSTODIAL CATEGORY,2504299,10,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04968,MID WILLOW CRK,Y,,"1,280",AMP IMPLEMENTED,03/01/1985,MAINTAIN CATEGORY,2504290,369,64,
MT,LLMT001000,BILLINGS FIELD OFFICE,04969,ADOLPH IND.,Y,,960,,,IMPROVE CATEGORY,2504291,264,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04970,TEINI INDIVIDUAL,Y,,640,,,MAINTAIN CATEGORY,2504292,137,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04971,DEVILS BASIN,Y,,"2,561",AMP IMPLEMENTED,08/11/2014,IMPROVE CATEGORY,2504293,731,73,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04972,WEST DEVILS BASIN,Y,,"5,776",AMP IMPLEMENTED,08/14/2014,MAINTAIN CATEGORY,2504424,"1,626",0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04974,HARRIS ROAD,Y,,"1,180",,,MAINTAIN CATEGORY,2504273,401,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04975,HOCKMUTH IND.,Y,,800,,,IMPROVE CATEGORY,2504297,288,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04976,JASBECK IND.,Y,,320,,,MAINTAIN CATEGORY,2504300,114,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04978,KOMBOL IND.,Y,,40,,,CUSTODIAL CATEGORY,2504300,12,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04979,COLONY ROAD,Y,,640,AMP IMPLEMENTED,08/14/2014,MAINTAIN CATEGORY,2504424,245,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04980,BIG WALL ROAD,Y,,320,,,MAINTAIN CATEGORY,2504729,125,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04981,PRONGHORN RANCH,Y,,"6,365",AMP IMPLEMENTED,08/14/2014,IMPROVE CATEGORY,2504164,"1,344",436,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04982,SPRAGUE IND.,Y,,320,,,MAINTAIN CATEGORY,2504390,96,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,04983,TWO WALLS,Y,,200,,,MAINTAIN CATEGORY,2504424,47,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04984,WACKER IND. 2,Y,,664,,,MAINTAIN CATEGORY,2504306,257,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04985,ZIMMERMAN IND.,Y,,160,,,CUSTODIAL CATEGORY,2502695,50,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04986,DELPHIA,Y,,40,,,CUSTODIAL CATEGORY,2504308,9,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04987,FOUR MILE CREEK,Y,,40,,,CUSTODIAL CATEGORY,2504309,9,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04988,STANLEY AMP,Y,,"2,986",AMP IMPLEMENTED,05/01/1974,IMPROVE CATEGORY,2504425,734,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04989,DEJAEGHER IND,Y,,"1,011",,,CUSTODIAL CATEGORY,2504310,193,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04991,LOWER MUSSELSHELL,Y,,800,,,MAINTAIN CATEGORY,2504424,169,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04992,JIM COULEE,Y,,400,,,MAINTAIN CATEGORY,2504311,139,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04994,J GOFFENA IND,Y,,520,,,CUSTODIAL CATEGORY,2504312,102,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04995,FOUR MILE ROAD,Y,,240,,,CUSTODIAL CATEGORY,2504373,55,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04996,WINDMILL & ELECTRIC,Y,,480,,,CUSTODIAL CATEGORY,2504314,94,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04997,R GOFFENA IND 2,Y,,120,,,CUSTODIAL CATEGORY,2504315,22,,
MT,LLMT001000,BILLINGS FIELD OFFICE,04998,WEST ALLOTMENT,Y,,200,,,CUSTODIAL CATEGORY,2504499,48,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,04999,HARVEY IND,Y,,40,,,CUSTODIAL CATEGORY,2503284,4,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05000,HOWARD COULEE,Y,,158,,,CUSTODIAL CATEGORY,2504243,41,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05002,WILLOW COULEE,Y,,512,,,CUSTODIAL CATEGORY,2503176,110,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05004,D-M DITCH,Y,,80,,,CUSTODIAL CATEGORY,2504318,24,,
MT,LLMT001000,BILLINGS FIELD OFFICE,05006,WILSON COULEE,Y,,160,,,CUSTODIAL CATEGORY,2504462,36,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05007,KEGGY,Y,,80,,,CUSTODIAL CATEGORY,2504311,12,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05008,MACK IND,Y,,160,,,CUSTODIAL CATEGORY,2504322,17,,
MT,LLMT001000,BILLINGS FIELD OFFICE,05012,STENSVAD INC IND,Y,,160,,,CUSTODIAL CATEGORY,2504323,36,,
MT,LLMT001000,BILLINGS FIELD OFFICE,05020,W. KEGGY COULEE,Y,,640,,,CUSTODIAL CATEGORY,2504318,150,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05200,SAND CREEK,Y,,200,,,CUSTODIAL CATEGORY,2504127,40,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05201,J BAR F,Y,,40,,,CUSTODIAL CATEGORY,2504238,7,,
MT,LLMT001000,BILLINGS FIELD OFFICE,05202,CUB CREEK,Y,,"17,447",AMP IMPLEMENTED,06/01/1968,IMPROVE CATEGORY,2504304,"1,430",135,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05203,BISCHOFF,Y,,"9,552",AMP IMPLEMENTED,05/09/2014,IMPROVE CATEGORY,2504503,572,449,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05204,DRY CREEK EAST,Y,,"1,340",,,MAINTAIN CATEGORY,2504516,78,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05204,DRY CREEK EAST,Y,,"1,340",,,MAINTAIN CATEGORY,2504539,10,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05205,PAPEZ,Y,,32,,,CUSTODIAL CATEGORY,2504539,5,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05206,"BAUWENS, RICK",Y,,200,,,CUSTODIAL CATEGORY,2504506,20,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05207,RIMROCK,Y,,80,,,CUSTODIAL CATEGORY,2500018,7,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,05208,S FORK DRY CREEK,Y,,720,,,CUSTODIAL CATEGORY,2504508,132,0,
MT,LLMT001000,BILLINGS FIELD OFFICE,05209,THE BIG SLIDE,Y,,"1,115",,,MAINTAIN CATEGORY,2504539,120,115,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05210,WILLIAMS BASIN,Y,,"10,272",AMP IMPLEMENTED,12/01/1972,IMPROVE CATEGORY,2504514,363,122,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05210,WILLIAMS BASIN,Y,,"10,272",AMP IMPLEMENTED,12/01/1972,IMPROVE CATEGORY,2504517,168,57,
MT,LLMT001000,BILLINGS FIELD OFFICE,05210,WILLIAMS BASIN,Y,,"10,272",AMP IMPLEMENTED,12/01/1972,IMPROVE CATEGORY,2504524,190,97,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05212,FIVE MILE CREEK,Y,,40,,,CUSTODIAL CATEGORY,2504512,13,0,0
MT,LLMT001000,BILLINGS FIELD OFFICE,05213,COTTONWOOD,Y,,"6,274",AMP IMPLEMENTED,05/18/2014,MAINTAIN CATEGORY,2504154,442,0,0
